Project,Train Version,Test Version,ML Algorithm,Sampling Method,Defect Ratio,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure,test_dataset
pBeans,not,2.0,random_forest,baseline,0.1739130434782608,0.5743589743589743,0.2654867256637168,0.5487637362637363,0.1537906538051255,0.6818181818181818,0.1648351648351648,0.9326923076923076,0.0673076923076923,0.4075345464334257,0.3920975519930618,0.63867750421671,lucene2.0
pBeans,not,2.0,svm,baseline,0.1739130434782608,0.5487179487179488,0.0833333333333333,0.5171703296703297,0.108388746190515,0.8,0.0439560439560439,0.9903846153846154,0.0096153846153846,0.3239406455386185,0.2086465664400826,0.690700892339548,lucene2.0
pBeans,not,2.2,knn,baseline,0.1739130434782608,0.4574898785425101,0.3366336633663366,0.5015507011866235,0.0036075559422951,0.5862068965517241,0.2361111111111111,0.7669902912621359,0.233009708737864,0.4352789365828448,0.4255524995594993,0.570480026389988,lucene2.2
pBeans,not,2.2,naive_bayes,baseline,0.1739130434782608,0.5546558704453441,0.5528455284552845,0.5710625674217907,0.1423267921749426,0.6666666666666666,0.4722222222222222,0.6699029126213593,0.3300970873786408,0.5598219281859265,0.562443812368131,0.516056988331717,lucene2.2
pBeans,not,2.2,decision_tree,baseline,0.1739130434782608,0.4979757085020243,0.3333333333333333,0.5542408306364617,0.1423818429338098,0.7380952380952381,0.2152777777777778,0.8932038834951457,0.1067961165048543,0.4400025104744214,0.4385053558866939,0.599711751379374,lucene2.2
pBeans,not,2.2,random_forest,baseline,0.1739130434782608,0.4777327935222672,0.2456140350877192,0.5437904530744336,0.1383936202375467,0.7777777777777778,0.1458333333333333,0.941747572815534,0.058252427184466,0.3946100266285681,0.3705916724675089,0.635258121528199,lucene2.2
pBeans,not,2.2,svm,baseline,0.1739130434782608,0.4210526315789473,0.0272108843537415,0.5020900755124056,0.0188163893339284,0.6666666666666666,0.0138888888888888,0.9902912621359224,0.0097087378640776,0.3026803519734642,0.1172776419759681,0.706201894269449,lucene2.2
pBeans,not,2.4,knn,baseline,0.1739130434782608,0.4617647058823529,0.3146067415730337,0.5231563050591492,0.0581116266719429,0.65625,0.2068965517241379,0.8394160583941606,0.1605839416058394,0.4278110967657924,0.4167400723995947,0.594611908593697,lucene2.4
pBeans,not,2.4,naive_bayes,baseline,0.1739130434782608,0.5970588235294118,0.5861027190332326,0.6257775700262486,0.2546646020647244,0.7578125,0.4778325123152709,0.7737226277372263,0.2262773722627737,0.5975945238983895,0.6080376855482331,0.538922548476058,lucene2.4
pBeans,not,2.4,decision_tree,baseline,0.1739130434782608,0.5,0.375,0.5599223328898637,0.1461563942841007,0.7391304347826086,0.2512315270935961,0.8686131386861314,0.1313868613138686,0.4624515215608467,0.4671434525771268,0.584795487638845,lucene2.4
pBeans,not,2.4,random_forest,baseline,0.1739130434782608,0.4352941176470588,0.102803738317757,0.5270935960591133,0.150214085524496,1.0,0.0541871921182266,1.0,0.0,0.3312093498137088,0.2327814256297666,0.690401709559411,lucene2.4
pBeans,not,2.4,svm,baseline,0.1739130434782608,0.4088235294117647,0.0195121951219512,0.5049261083743842,0.0631929911143642,1.0,0.0098522167487684,1.0,0.0,0.2998597880862264,0.099258333397093,0.713821669224535,lucene2.4
pBeans,not,1.4,knn,baseline,0.1739130434782608,0.3928571428571428,0.3703703703703703,0.5476190476190477,0.1005037815259212,0.8333333333333334,0.238095238095238,0.8571428571428571,0.1428571428571428,0.4518635984180316,0.4517539514526256,0.627027607145919,velocity1.4
pBeans,not,1.4,naive_bayes,baseline,0.1739130434782608,0.4642857142857143,0.5414847161572053,0.5068027210884354,0.0119429060650003,0.7560975609756098,0.4217687074829932,0.5918367346938775,0.4081632653061224,0.4995258853890422,0.4996180687613208,0.561806804755961,velocity1.4
pBeans,not,1.4,decision_tree,baseline,0.1739130434782608,0.4336734693877551,0.418848167539267,0.5952380952380953,0.1976738731537167,0.9090909090909092,0.272108843537415,0.9183673469387756,0.0816326530612244,0.4820765376514337,0.499895865874118,0.61232841684335,velocity1.4
pBeans,not,1.4,random_forest,baseline,0.1739130434782608,0.3061224489795918,0.1707317073170731,0.5170068027210885,0.0523309237242082,0.8235294117647058,0.0952380952380952,0.9387755102040816,0.0612244897959183,0.3587736193592934,0.2990103534127335,0.716264767922925,velocity1.4
pBeans,not,1.4,svm,baseline,0.1739130434782608,0.2806122448979591,0.1132075471698113,0.5,0.0,0.75,0.0612244897959183,0.9387755102040816,0.0612244897959183,0.33477526477524,0.2397416351932802,0.742052098233811,velocity1.4
pBeans,not,1.5,knn,baseline,0.1739130434782608,0.4205607476635514,0.3260869565217391,0.522300469483568,0.0530597932749211,0.7142857142857143,0.2112676056338028,0.8333333333333334,0.1666666666666666,0.4299664186644737,0.4195906791483445,0.606786530798687,velocity1.5
pBeans,not,1.5,naive_bayes,baseline,0.1739130434782608,0.5186915887850467,0.5339366515837103,0.5688575899843507,0.1348378454861002,0.7468354430379747,0.4154929577464789,0.7222222222222222,0.2777777777777778,0.54239264851233,0.5477939824982981,0.537079948888315,velocity1.5
pBeans,not,1.5,decision_tree,baseline,0.1739130434782608,0.4719626168224299,0.3957219251336898,0.5747261345852894,0.1732859392392249,0.8222222222222222,0.2605633802816901,0.8888888888888888,0.1111111111111111,0.4712693532653956,0.4812607334737839,0.591404399868931,velocity1.5
pBeans,not,1.5,random_forest,baseline,0.1739130434782608,0.3878504672897196,0.1963190184049079,0.5216158059467918,0.0686631221378208,0.7619047619047619,0.1126760563380281,0.9305555555555556,0.0694444444444444,0.3706486228425206,0.3238075511834813,0.665738172348844,velocity1.5
pBeans,not,1.5,svm,baseline,0.1739130434782608,0.3504672897196261,0.0671140939597315,0.5037167449139279,0.0197455383559657,0.7142857142857143,0.0352112676056338,0.9722222222222222,0.0277777777777777,0.3175086436102654,0.1850220982445357,0.71698275607832,velocity1.5
pBeans,not,1.6.1,knn,baseline,0.1739130434782608,0.6331877729257642,0.2631578947368421,0.5266174223127865,0.0693109515117057,0.4166666666666667,0.1923076923076923,0.8609271523178808,0.1390728476821192,0.4204708286601357,0.4068942293855797,0.642989759351065,velocity1.6.1
pBeans,not,1.6.1,naive_bayes,baseline,0.1739130434782608,0.6200873362445415,0.4790419161676646,0.5941586007811173,0.1830908941670474,0.449438202247191,0.5128205128205128,0.6754966887417219,0.3245033112582781,0.5860880215878894,0.5885648293341084,0.558541650433098,velocity1.6.1
pBeans,not,1.6.1,decision_tree,baseline,0.1739130434782608,0.6681222707423581,0.3968253968253968,0.5840974698590592,0.1958343155361891,0.5208333333333334,0.3205128205128205,0.847682119205298,0.152317880794702,0.50760607035767,0.5212417739636521,0.636741093050662,velocity1.6.1
pBeans,not,1.6.1,random_forest,baseline,0.1739130434782608,0.6550218340611353,0.1505376344086021,0.5183817286466292,0.0704205812098849,0.4666666666666667,0.0897435897435897,0.9470198675496688,0.0529801324503311,0.3552622134358261,0.2915286649240622,0.700464847394433,velocity1.6.1
pBeans,not,1.6.1,svm,baseline,0.1739130434782608,0.6637554585152838,0.0941176470588235,0.5157072508065886,0.0864849307176264,0.5714285714285714,0.0512820512820512,0.9801324503311258,0.0198675496688741,0.3290080232411726,0.2241945641202823,0.724468178109944,velocity1.6.1
pBeans,not,2.6,knn,baseline,0.1739130434782608,0.5864406779661017,0.3859060402684564,0.5660630139517694,0.16205542591184,0.6216216216216216,0.2798053527980535,0.8523206751054853,0.1476793248945147,0.4801492940951047,0.4883481209086049,0.59131977557879,xalan2.6
pBeans,not,2.6,naive_bayes,baseline,0.1739130434782608,0.5717514124293785,0.49667994687915,0.5639918075702979,0.1310845439379532,0.5467836257309941,0.4549878345498783,0.6729957805907173,0.3270042194092827,0.550572575380571,0.5533578343822155,0.52287088804214,xalan2.6
pBeans,not,2.6,decision_tree,baseline,0.1739130434782608,0.5954802259887005,0.3443223443223442,0.571106285995873,0.197265236173986,0.6962962962962963,0.2287104622871046,0.9135021097046412,0.0864978902953586,0.4511970134871168,0.4570858669996195,0.62367214548793,xalan2.6
pBeans,not,2.6,random_forest,baseline,0.1739130434782608,0.6,0.271604938271605,0.5707982999168437,0.2535652676561182,0.88,0.1605839416058394,0.981012658227848,0.0189873417721519,0.4062913853422871,0.3969066381700488,0.665059831641481,xalan2.6
pBeans,not,2.6,svm,baseline,0.1739130434782608,0.5649717514124294,0.1269841269841269,0.5319535556992824,0.1761228014913212,0.9333333333333332,0.0681265206812652,0.9957805907172996,0.0042194092827004,0.341059188973585,0.2604593384916436,0.6893837110678,xalan2.6
pBeans,not,2.7,knn,baseline,0.1739130434782608,0.2871287128712871,0.4355400696864112,0.6391982182628062,0.0681687721013468,1.0,0.2783964365256124,1.0,0.0,0.4897492269388833,0.5276328614914091,0.761994912742857,xalan2.7
pBeans,not,2.7,naive_bayes,baseline,0.1739130434782608,0.4257425742574257,0.5909090909090908,0.6644563676857663,0.0729662522032756,0.9973544973544972,0.4198218262806236,0.9090909090909092,0.0909090909090909,0.5847463569875225,0.6177832999601541,0.706294001364709,xalan2.7
pBeans,not,2.7,decision_tree,baseline,0.1739130434782608,0.2882288228822882,0.4369016536118363,0.6397550111358574,0.0683568573501707,1.0,0.2795100222717149,1.0,0.0,0.490536650971385,0.5286870740539388,0.761365379508687,xalan2.7
pBeans,not,2.7,random_forest,baseline,0.1739130434782608,0.1353135313531353,0.2217821782178217,0.5623608017817372,0.0414894831680099,1.0,0.1247216035634743,1.0,0.0,0.3810847104536455,0.353159459116522,0.872103018059041,xalan2.7
pBeans,not,2.7,svm,baseline,0.1739130434782608,0.0242024202420242,0.0242024202420242,0.5061247216035635,0.0122494432071269,1.0,0.0122494432071269,1.0,0.0,0.3015548831709714,0.1106772027435051,0.975777541657563,xalan2.7
poi,not,1.5,knn,baseline,0.1782338021673968,0.4978902953586498,0.4566210045662101,0.5314716312056738,0.0657579943299129,0.6410256410256411,0.3546099290780142,0.7083333333333334,0.2916666666666667,0.4992017431694024,0.5011806391880345,0.53222021820649,poi1.5
poi,not,1.5,naive_bayes,baseline,0.1782338021673968,0.6835443037974683,0.7232472324723248,0.6808510638297873,0.3568064292680585,0.7538461538461538,0.6950354609929078,0.6666666666666666,0.3333333333333333,0.6805360105090721,0.6807032936568412,0.573524122743033,poi1.5
poi,not,1.5,decision_tree,baseline,0.1782338021673968,0.6751054852320675,0.7539936102236422,0.6371897163120568,0.301908836713477,0.686046511627907,0.8368794326241135,0.4375,0.5625,0.5858656199365772,0.6050906971463449,0.607062085674789,poi1.5
poi,not,1.5,random_forest,baseline,0.1782338021673968,0.430379746835443,0.0939597315436241,0.5196143617021277,0.1066317688628419,0.875,0.0496453900709219,0.9895833333333334,0.0104166666666666,0.3279574449642737,0.2216489354610496,0.689876654212511,poi1.5
poi,not,1.5,svm,baseline,0.1782338021673968,0.4092827004219409,0.0140845070422535,0.5035460992907801,0.0537118435251665,1.0,0.0070921985815602,1.0,0.0,0.2979081605239954,0.0842151921066518,0.714371513978595,poi1.5
poi,not,2.0RC1,knn,baseline,0.1782338021673968,0.6019108280254777,0.1721854304635761,0.4933652063615962,-0.0088967367111358,0.1140350877192982,0.3513513513513513,0.6353790613718412,0.3646209386281588,0.473837715965978,0.4724841709870814,0.649980873833972,poi2.0RC1
poi,not,2.0RC1,naive_bayes,baseline,0.1782338021673968,0.3980891719745223,0.2157676348547717,0.5300517123621817,0.0406189356533375,0.1274509803921568,0.7027027027027027,0.3574007220216607,0.6425992779783394,0.4993406771872911,0.5011451419624042,0.651169987496075,poi2.0RC1
poi,not,2.0RC1,decision_tree,baseline,0.1782338021673968,0.6496815286624203,0.1129032258064516,0.4501902624646307,-0.0717649589245737,0.0804597701149425,0.1891891891891892,0.7111913357400722,0.2888086642599278,0.3913849264603743,0.3668101854734144,0.677965821461888,poi2.0RC1
poi,not,2.0RC1,random_forest,baseline,0.1782338021673968,0.8789808917197452,0.2083333333333333,0.5567372426578202,0.1989854453154092,0.4545454545454545,0.1351351351351351,0.9783393501805054,0.0216606498194945,0.3882564188206288,0.3636042083016407,0.879110235049993,poi2.0RC1
poi,not,2.0RC1,svm,baseline,0.1782338021673968,0.8789808917197452,0.05,0.5099034052102643,0.0656469373305927,0.3333333333333333,0.027027027027027,0.9927797833935018,0.0072202166064981,0.3119852699019771,0.1638044139749054,0.884661461719888,poi2.0RC1
poi,not,2.5.1,knn,baseline,0.1782338021673968,0.4233766233766233,0.3018867924528301,0.5164822227454674,0.0409192440408284,0.6857142857142857,0.1935483870967742,0.8394160583941606,0.1605839416058394,0.4185572228258907,0.4030727281835393,0.611053941513584,poi2.5.1
poi,not,2.5.1,naive_bayes,baseline,0.1782338021673968,0.5532467532467532,0.5634517766497461,0.5960530963032729,0.1895623614966038,0.7602739726027398,0.4475806451612903,0.7445255474452555,0.2554744525547445,0.5696313559815476,0.5772652985106677,0.536113215752228,poi2.5.1
poi,not,2.5.1,decision_tree,baseline,0.1782338021673968,0.4025974025974026,0.1785714285714285,0.5248557805509771,0.0862146726831992,0.78125,0.1008064516129032,0.948905109489051,0.0510948905109489,0.3631484767634987,0.3092826490525207,0.668985613529409,poi2.5.1
poi,not,2.5.1,random_forest,baseline,0.1782338021673968,0.361038961038961,0.0538461538461538,0.4958647280433247,-0.0227863706247665,0.5833333333333334,0.0282258064516129,0.9635036496350364,0.0364963503649635,0.3123674430204092,0.164911089772705,0.71385507544624,poi2.5.1
poi,not,2.5.1,svm,baseline,0.1782338021673968,0.3662337662337662,0.0317460317460317,0.5080645161290323,0.0761556187423042,1.0,0.0161290322580645,1.0,0.0,0.3042981668971065,0.1270001270001905,0.7246445902147,poi2.5.1
poi,not,3.0,knn,baseline,0.1782338021673968,0.4547511312217194,0.3397260273972603,0.5419973033310492,0.1030235100313505,0.7380952380952381,0.2206405693950178,0.8633540372670807,0.1366459627329192,0.4405032434391918,0.4364526622350883,0.599848843543254,poi3.0
poi,not,3.0,naive_bayes,baseline,0.1782338021673968,0.6153846153846154,0.6046511627906977,0.6723105147985236,0.3508172413738007,0.87248322147651,0.4626334519572954,0.8819875776397516,0.1180124223602484,0.6109693207556338,0.638777705956408,0.563935270611042,poi3.0
poi,not,3.0,decision_tree,baseline,0.1782338021673968,0.3914027149321267,0.1063122923588039,0.5160473906412325,0.0743069259512818,0.8,0.0569395017793594,0.9751552795031057,0.0248447204968944,0.3329241559459931,0.2356371273216909,0.694502253005421,poi3.0
poi,not,3.0,random_forest,baseline,0.1782338021673968,0.3868778280542986,0.0750853242320819,0.516467363674543,0.0975203653449038,0.9166666666666666,0.0391459074733096,0.9937888198757764,0.0062111801242236,0.3205593602514546,0.1972378391457042,0.707084627080033,poi3.0
poi,not,3.0,svm,baseline,0.1782338021673968,0.3710407239819004,0.0211267605633802,0.505338078291815,0.0625731682867391,1.0,0.0106761565836298,1.0,0.0,0.3004424015307466,0.1033254885477435,0.725212507262413,poi3.0
poi,not,2.0,knn,baseline,0.1782338021673968,0.6256410256410256,0.522875816993464,0.614010989010989,0.2442825300168475,0.6451612903225806,0.4395604395604395,0.7884615384615384,0.2115384615384615,0.576419416394149,0.5887074829001703,0.558379951881454,lucene2.0
poi,not,2.0,naive_bayes,baseline,0.1782338021673968,0.6256410256410256,0.6054054054054053,0.625,0.2496047011705295,0.5957446808510638,0.6153846153846154,0.6346153846153846,0.3653846153846153,0.6248767460936315,0.6249260311258431,0.528084601107768,lucene2.0
poi,not,2.0,decision_tree,baseline,0.1782338021673968,0.5846153846153846,0.2956521739130435,0.5597527472527473,0.1814769881916376,0.7083333333333334,0.1868131868131868,0.9326923076923076,0.0673076923076923,0.4230237792661158,0.417419719606232,0.63509708321221,lucene2.0
poi,not,2.0,random_forest,baseline,0.1782338021673968,0.6256410256410256,0.4427480916030534,0.6064560439560439,0.2630521404045756,0.725,0.3186813186813186,0.8942307692307693,0.1057692307692307,0.5124642189072983,0.5338301609537172,0.604806520305978,lucene2.0
poi,not,2.0,svm,baseline,0.1782338021673968,0.5641025641025641,0.1584158415841584,0.5343406593406592,0.1553424415003,0.8,0.0879120879120879,0.9807692307692308,0.0192307692307692,0.3549131136575113,0.2936349278217008,0.675844968046891,lucene2.0
poi,not,2.2,knn,baseline,0.1782338021673968,0.4574898785425101,0.3232323232323232,0.5043149946062567,0.0102951949972241,0.5925925925925926,0.2222222222222222,0.7864077669902912,0.2135922330097087,0.4296668019451208,0.4180398085749706,0.578036313902561,lucene2.2
poi,not,2.2,naive_bayes,baseline,0.1782338021673968,0.5546558704453441,0.5378151260504203,0.5765911542610572,0.1555603194897041,0.6808510638297872,0.4444444444444444,0.7087378640776699,0.2912621359223301,0.5564486460787883,0.561243802867116,0.522368345750884,lucene2.2
poi,not,2.2,decision_tree,baseline,0.1782338021673968,0.5344129554655871,0.4700460829493088,0.570287216828479,0.1519043276211058,0.6986301369863014,0.3541666666666667,0.7864077669902912,0.2135922330097087,0.5189998251317791,0.5277493888918567,0.544275777609376,lucene2.2
poi,not,2.2,random_forest,baseline,0.1782338021673968,0.4777327935222672,0.287292817679558,0.5368797195253506,0.101907689271958,0.7027027027027027,0.1805555555555555,0.8932038834951457,0.1067961165048543,0.4156650754783766,0.4015880020728281,0.611666134419888,lucene2.2
poi,not,2.2,svm,baseline,0.1782338021673968,0.4291497975708502,0.0784313725490196,0.5062702265372169,0.0329991955299381,0.6666666666666666,0.0416666666666666,0.970873786407767,0.029126213592233,0.3220431008921002,0.2011294966772824,0.688207638129362,lucene2.2
poi,not,2.4,knn,baseline,0.1782338021673968,0.4529411764705882,0.3007518796992481,0.5145805616482687,0.0368131001576569,0.6349206349206349,0.1970443349753694,0.8321167883211679,0.1678832116788321,0.4199471693204376,0.4049245598584813,0.597367276498374,lucene2.4
poi,not,2.4,naive_bayes,baseline,0.1782338021673968,0.5676470588235294,0.5362776025236593,0.603520189852936,0.2151080744919376,0.7456140350877193,0.4187192118226601,0.7883211678832117,0.2116788321167883,0.562566986459414,0.5745304326832281,0.540364080233026,lucene2.4
poi,not,2.4,decision_tree,baseline,0.1782338021673968,0.4941176470588235,0.3768115942028985,0.5514364819675668,0.1228831949735882,0.7123287671232876,0.2561576354679803,0.8467153284671532,0.1532846715328467,0.4629722289306079,0.4657172924153023,0.579152975114876,lucene2.4
poi,not,2.4,random_forest,baseline,0.1782338021673968,0.4294117647058823,0.1261261261261261,0.5162345834382079,0.0693346186315158,0.7368421052631579,0.0689655172413793,0.9635036496350364,0.0364963503649635,0.3411535870646428,0.2577761190665982,0.676360208166921,lucene2.4
poi,not,2.4,svm,baseline,0.1782338021673968,0.4088235294117647,0.0195121951219512,0.5049261083743842,0.0631929911143642,1.0,0.0098522167487684,1.0,0.0,0.2998597880862264,0.099258333397093,0.713821669224535,lucene2.4
poi,not,1.4,knn,baseline,0.1782338021673968,0.3928571428571428,0.3636363636363637,0.554421768707483,0.1169410692409372,0.85,0.2312925170068027,0.8775510204081632,0.1224489795918367,0.4495888141521748,0.4505230119673047,0.630657738468921,velocity1.4
poi,not,1.4,naive_bayes,baseline,0.1782338021673968,0.4489795918367347,0.5135135135135135,0.5102040816326531,0.0181818181818181,0.76,0.3877551020408163,0.6326530612244898,0.3673469387755102,0.4951299233937559,0.4952922897759836,0.568932432200246,velocity1.4
poi,not,1.4,decision_tree,baseline,0.1782338021673968,0.3163265306122449,0.1829268292682927,0.5306122448979591,0.0941956627035747,0.8823529411764706,0.1020408163265306,0.9591836734693876,0.0408163265306122,0.3643913672490843,0.3128512187093039,0.71091465256749,velocity1.4
poi,not,1.4,random_forest,baseline,0.1782338021673968,0.3061224489795918,0.180722891566265,0.5102040816326531,0.0298673845544749,0.7894736842105263,0.1020408163265306,0.9183673469387756,0.0816326530612244,0.3624285978851711,0.3061224489795918,0.711821129781614,velocity1.4
poi,not,1.4,svm,baseline,0.1782338021673968,0.2857142857142857,0.1025641025641025,0.5170068027210885,0.0703667218201248,0.8888888888888888,0.0544217687074829,0.979591836734694,0.0204081632653061,0.3312195111166339,0.2308920101833624,0.74606171880741,velocity1.4
poi,not,1.5,knn,baseline,0.1782338021673968,0.4299065420560747,0.3369565217391305,0.5327660406885759,0.077960661171485,0.7380952380952381,0.2183098591549295,0.8472222222222222,0.1527777777777778,0.4368035308717294,0.4300662321157751,0.604498658878626,velocity1.5
poi,not,1.5,naive_bayes,baseline,0.1782338021673968,0.4906542056074766,0.4976958525345623,0.5443075117370891,0.0877565912410295,0.72,0.380281690140845,0.7083333333333334,0.2916666666666667,0.5156859345325948,0.5190050068959823,0.540987378590459,velocity1.5
poi,not,1.5,decision_tree,baseline,0.1782338021673968,0.4859813084112149,0.4554455445544555,0.5647496087636933,0.1362202205457249,0.7666666666666667,0.323943661971831,0.8055555555555556,0.1944444444444444,0.5025762298787047,0.5108371722852786,0.562387174086619,velocity1.5
poi,not,1.5,random_forest,baseline,0.1782338021673968,0.3878504672897196,0.1761006289308176,0.528462441314554,0.0994614967570748,0.8235294117647058,0.0985915492957746,0.9583333333333334,0.0416666666666666,0.3619273920187049,0.3073817952890466,0.67609313734234,velocity1.5
poi,not,1.5,svm,baseline,0.1782338021673968,0.3504672897196261,0.0794701986754966,0.500293427230047,0.0013814737742437,0.6666666666666666,0.0422535211267605,0.9583333333333334,0.0416666666666666,0.3221303853596918,0.2012286205947823,0.711524667372582,velocity1.5
poi,not,1.6.1,knn,baseline,0.1782338021673968,0.611353711790393,0.2521008403361344,0.5100611309220581,0.0248737759451292,0.3658536585365853,0.1923076923076923,0.8278145695364238,0.1721854304635761,0.4160416597182413,0.398992618385648,0.624108286606191,velocity1.6.1
poi,not,1.6.1,naive_bayes,baseline,0.1782338021673968,0.611353711790393,0.4331210191082802,0.5689420954321617,0.1374646639562177,0.430379746835443,0.4358974358974359,0.7019867549668874,0.2980132450331126,0.5488771802256877,0.5531674489013502,0.564093589145838,velocity1.6.1
poi,not,1.6.1,decision_tree,baseline,0.1782338021673968,0.6375545851528385,0.1616161616161616,0.5082356936661573,0.027047344964208,0.3809523809523809,0.1025641025641025,0.913907284768212,0.086092715231788,0.3625036683938658,0.3061602202916756,0.67847941412066,velocity1.6.1
poi,not,1.6.1,random_forest,baseline,0.1782338021673968,0.6768558951965066,0.2127659574468084,0.5442350144336899,0.1644682801158431,0.625,0.1282051282051282,0.9602649006622516,0.0397350993377483,0.3829079579968569,0.3508716071446771,0.70855946138285,velocity1.6.1
poi,not,1.6.1,svm,baseline,0.1782338021673968,0.6593886462882096,0.1136363636363636,0.5154949906605536,0.071867912776504,0.5,0.0641025641025641,0.9668874172185432,0.0331125827814569,0.3378065034833648,0.2489577527256668,0.714860422881602,velocity1.6.1
poi,not,2.6,knn,baseline,0.1782338021673968,0.5751412429378531,0.3517241379310344,0.553412485755644,0.1355448445965735,0.6035502958579881,0.2481751824817518,0.8586497890295358,0.1413502109704641,0.459065420601649,0.4616227551587148,0.597287114646002,xalan2.6
poi,not,2.6,naive_bayes,baseline,0.1782338021673968,0.5988700564971752,0.507628294036061,0.588661492500539,0.1853789192791675,0.5903225806451613,0.4452554744525547,0.7320675105485233,0.2679324894514768,0.5643801499423345,0.5709264985447631,0.540728794968385,xalan2.6
poi,not,2.6,decision_tree,baseline,0.1782338021673968,0.5830508474576271,0.3648881239242685,0.5614432227663309,0.155573844030865,0.6235294117647059,0.2579075425790754,0.8649789029535865,0.1350210970464135,0.4666464999605592,0.4723183071229656,0.59883469193765,xalan2.6
poi,not,2.6,random_forest,baseline,0.1782338021673968,0.5615819209039548,0.1814345991561181,0.5312143891096122,0.1210845504764305,0.6825396825396826,0.1046228710462287,0.9578059071729956,0.0421940928270042,0.3661701551192969,0.3165571100346293,0.664163164578938,xalan2.6
poi,not,2.6,svm,baseline,0.1782338021673968,0.5423728813559322,0.0380047505938242,0.5076226554559734,0.0719353466928915,0.8,0.0194647201946472,0.9957805907172996,0.0042194092827004,0.3066504350770614,0.1392213725459304,0.70134851299239,xalan2.6
poi,not,2.7,knn,baseline,0.1782338021673968,0.2607260726072607,0.4031971580817051,0.5809374367280826,0.0408293976958936,0.9956140350877192,0.2527839643652561,0.9090909090909092,0.0909090909090909,0.4677424182223328,0.4793783515850654,0.77786868619626,xalan2.7
poi,not,2.7,naive_bayes,baseline,0.1782338021673968,0.3817381738173817,0.5445705024311184,0.6870824053452116,0.0847521066225142,1.0,0.3741648106904232,1.0,0.0,0.5574676937340315,0.6116901263633598,0.718536419282504,xalan2.7
poi,not,2.7,decision_tree,baseline,0.1782338021673968,0.2222222222222222,0.3507805325987144,0.606347438752784,0.0570837684387259,1.0,0.2126948775055679,1.0,0.0,0.4432912090212816,0.4611885487580626,0.803740523199505,xalan2.7
poi,not,2.7,random_forest,baseline,0.1782338021673968,0.0869086908690869,0.1407867494824016,0.5378619153674833,0.0314712963627153,1.0,0.0757238307349666,1.0,0.0,0.3464380530235696,0.2751796335759,0.915314068063369,xalan2.7
poi,not,2.7,svm,baseline,0.1782338021673968,0.022002200220022,0.0198456449834619,0.505011135857461,0.0110677202743505,1.0,0.010022271714922,1.0,0.0,0.299980035105968,0.1001112966399,0.977980904742584,xalan2.7
synapse,not,1.0,knn,baseline,0.1693384511176337,0.7452229299363057,0.3103448275862068,0.6642287234042554,0.2244786774332369,0.2142857142857142,0.5625,0.7659574468085106,0.2340425531914893,0.6491566113602887,0.6563924617405256,0.739255081650203,synapse1.0
synapse,not,1.0,naive_bayes,baseline,0.1693384511176337,0.5031847133757962,0.2352941176470588,0.6125886524822695,0.1368723628593607,0.1395348837209302,0.75,0.475177304964539,0.524822695035461,0.58894108620279,0.5969782062382213,0.636372060485682,synapse1.0
synapse,not,1.0,decision_tree,baseline,0.1693384511176337,0.5923566878980892,0.2888888888888889,0.6899379432624113,0.2302270603303001,0.1756756756756756,0.8125,0.5673758865248227,0.4326241134751773,0.6665934362072463,0.6789645850863051,0.649387020445256,synapse1.0
synapse,not,1.0,random_forest,baseline,0.1693384511176337,0.7643312101910829,0.2745098039215686,0.619459219858156,0.1736621926169253,0.2,0.4375,0.8014184397163121,0.1985815602836879,0.5781938323799046,0.5921322211937858,0.757642050272379,synapse1.0
synapse,not,1.0,svm,baseline,0.1693384511176337,0.8407643312101911,0.3243243243243243,0.6343085106382979,0.2387393323277211,0.2857142857142857,0.375,0.8936170212765957,0.1063829787234042,0.5517019193872986,0.5788837387409699,0.830119294879134,synapse1.0
synapse,not,1.1,knn,baseline,0.1693384511176337,0.6801801801801802,0.4580152671755725,0.6234567901234567,0.2351042398590878,0.4225352112676056,0.5,0.7469135802469136,0.2530864197530864,0.6037344729455795,0.611111111111111,0.62579776111132,synapse1.1
synapse,not,1.1,naive_bayes,baseline,0.1693384511176337,0.6351351351351351,0.5263157894736842,0.6712962962962963,0.3042903097250923,0.4054054054054054,0.75,0.5925925925925926,0.4074074074074074,0.6620053287325189,0.6666666666666666,0.580022151263014,synapse1.1
synapse,not,1.1,decision_tree,baseline,0.1693384511176337,0.6666666666666666,0.513157894736842,0.6614197530864198,0.2910410288357125,0.4239130434782608,0.65,0.6728395061728395,0.3271604938271605,0.6612272231116914,0.661321161775688,0.602047092824592,synapse1.1
synapse,not,1.1,random_forest,baseline,0.1693384511176337,0.7567567567567568,0.490566037735849,0.6549382716049383,0.3395365920638227,0.5652173913043478,0.4333333333333333,0.8765432098765432,0.1234567901234567,0.5899069068255975,0.6163078702616915,0.710619306308445,synapse1.1
synapse,not,1.1,svm,baseline,0.1693384511176337,0.7342342342342343,0.4485981308411215,0.6290123456790123,0.2804958540241417,0.5106382978723404,0.4,0.8580246913580247,0.1419753086419753,0.5640200759989148,0.5858411700650697,0.691739465970087,synapse1.1
