Dataset,Project,Train Version,Test Version,ML Algorithm,Max Bug Per File,Mutation Version,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,g-measure,auc-prc,tn,fp,fn,tp
lucene_not_0.5_lucene_2.4_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,lucene,not,2.4,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.6454689984101749,0.6080843585237259,0.642380700256624,0.28739447243028193,0.6419294990723562,0.5776293823038398,0,0.2928679817905918,0.6365659664731917,0.6391089350694199,0.5467792427349208,0.5719102176152442,466,193,253,346
lucene_not_0.5_lucene_2.4_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,lucene,not,2.4,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.1},0.678060413354531,0.6564885496183206,0.6766044064335855,0.3538822711611565,0.6672413793103448,0.6460767946577629,0,0.2928679817905918,0.6751667427449757,0.6759153702384709,0.5645363522231038,0.5996106342469618,466,193,212,387
lucene_not_0.5_lucene_2.4_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,lucene,not,2.4,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,1,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.1},0.5735294117647058,0.6112600536193029,0.5764086152961059,0.14991038038079113,0.6705882352941176,0.5615763546798029,0.5912408759124088,0.40875912408759124,0.576149015395325,0.5762177503622952,0.5171606354678531,0.6383512025499856,81,56,89,114
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_knn_cross,pBeans,not,1.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__n_neighbors': 1},0.7096273291925466,0.6959349593495935,0.7090373162275456,0.41807463245509124,0.6959349593495935,0.6959349593495935,0.7221396731054978,0.27786032689450224,0.7087424591468463,0.7089162461443547,0.5880828953108093,0.6295118030486471,486,187,187,428
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_knn_cross,pBeans,not,1.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__n_neighbors': 1},0.7228260869565217,0.7104622871046229,0.7223679918819991,0.4446473628524457,0.7087378640776699,0.7121951219512195,0.7325408618127786,0.2674591381872214,0.7221816794841235,0.722296357745907,0.5994135355197666,0.6421820097866902,493,180,177,438
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_knn_cross,pBeans,not,1.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__n_neighbors': 1},0.714063714063714,0.6948590381426202,0.712676236986414,0.42627260710983983,0.7077702702702703,0.6824104234527687,0.7429420505200595,0.25705794947994054,0.7110865799912702,0.712033285244631,0.5927472042258337,0.6345049613575672,500,173,195,419
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_knn_cross,pBeans,not,1.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__n_neighbors': 1},0.7482517482517482,0.7374392220421394,0.7479357343026267,0.4956807767098395,0.7338709677419355,0.741042345276873,0.7548291233283804,0.2451708766716196,0.7478414926007524,0.747903966986771,0.6233195359866232,0.6673725866092158,508,165,159,455
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_knn_cross,pBeans,not,1.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__n_neighbors': 1},0.7148407148407149,0.6969446738232865,0.7136251451800233,0.42799865812118615,0.7080536912751678,0.6861788617886179,0.7410714285714286,0.25892857142857145,0.7123129200934388,0.7130971528208536,0.59318905249062,0.6358126259255741,498,174,193,422
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_knn_cross,pBeans,not,1.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,1,{'classification__n_neighbors': 1},0.7307692307692307,0.7878787878787878,0.825,0.5477225575051661,1.0,0.65,1.0,0.0,0.7525126265847084,0.806225774829855,0.6374786167918041,0.9192307692307693,6,0,7,13
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,pBeans,not,1.0,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{},0.6079192546583851,0.4528710725893825,0.5963674361855059,0.22569243100365344,0.6785714285714286,0.33983739837398375,0.8528974739970282,0.14710252600297177,0.5217459808103622,0.5383739022676457,0.5843534166504667,0.5458213402009797,574,99,406,209
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,pBeans,not,1.0,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{},0.5993788819875776,0.44989339019189767,0.5883352057889077,0.2035841640036295,0.653250773993808,0.34308943089430893,0.8335809806835067,0.1664190193164933,0.520820082957859,0.5347829693128084,0.576087544007893,0.5377880325540944,561,112,404,211
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,pBeans,not,1.0,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{},0.5881895881895882,0.4264069264069264,0.576471001059963,0.17864479208553724,0.635483870967742,0.32084690553745926,0.8320950965824666,0.16790490341753342,0.5053076803154835,0.5166963681422366,0.576718251918103,0.5279023575282901,560,113,417,197
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,pBeans,not,1.0,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{},0.5936285936285937,0.4406417112299465,0.5823141071869358,0.19004432520920583,0.6417445482866043,0.3355048859934853,0.8291233283803864,0.17087667161961367,0.5148440490716782,0.5274229116779063,0.5747021049877953,0.532324748526155,558,115,408,206
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,pBeans,not,1.0,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{},0.5835275835275835,0.41739130434782606,0.5720201800232289,0.16920014431372007,0.6295081967213115,0.3121951219512195,0.8318452380952381,0.16815476190476192,0.4993246689625378,0.5096057550221388,0.5770331296767162,0.5252007169160308,559,113,423,192
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,pBeans,not,1.0,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,1,{},0.6923076923076923,0.8181818181818182,0.45,-0.15811388300841897,0.75,0.9,0.0,1.0,0.2893664798224054,0.0,0.7092018985609294,0.7519230769230769,0,6,2,18
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,pBeans,not,1.0,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 9; 'classification__max_features': 'log2'},0.6793478260869565,0.650887573964497,0.67704973483613,0.3562295565447923,0.6778169014084507,0.6260162601626016,0.7280832095096582,0.27191679049034173,0.6730423738361994,0.6751236389761657,0.5671223113021283,0.6028958302661498,490,183,230,385
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,pBeans,not,1.0,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__criterion': 'gini'; 'classification__max_depth': 8; 'classification__max_features': 'sqrt'},0.6545031055900621,0.6691449814126395,0.6578298843909687,0.3181894636304826,0.6164383561643836,0.7317073170731707,0.5839524517087668,0.4160475482912333,0.6499453427311512,0.6536683270115832,0.5515167197857862,0.5791580457921486,393,280,165,450
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,pBeans,not,1.0,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.7000777000777001,0.695583596214511,0.7008738644118658,0.40137878943110245,0.6743119266055045,0.7182410423452769,0.6835066864784547,0.3164933135215453,0.7003701218815761,0.7006586579399784,0.5799069455848687,0.6187396354521238,460,213,173,441
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,pBeans,not,1.0,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 9; 'classification__max_features': 'sqrt'},0.6542346542346542,0.6621108580106302,0.6566833324459975,0.3143839940753712,0.620199146514936,0.7100977198697068,0.6032689450222882,0.3967310549777117,0.652552981011154,0.6545073737770495,0.5492793948630678,0.5787081381115327,406,267,178,436
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,pBeans,not,1.0,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.6651126651126651,0.6538152610441768,0.6649716898954703,0.32969218570824627,0.6460317460317461,0.6617886178861788,0.6681547619047619,0.3318452380952381,0.6649565692049564,0.6649640715219292,0.554367155238482,0.5891526179331058,449,223,208,407
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,pBeans,not,1.0,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,1,{'classification__criterion': 'log_loss'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.5769230769230769,0.6857142857142857,0.55,0.08528028654224418,0.8,0.6,0.5,0.5,0.5472307430931291,0.5477225575051662,0.5521576303742327,0.7876923076923077,3,3,8,12
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,pBeans,not,1.0,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 70},0.7476708074534162,0.7355573637103336,0.7471230626124983,0.4942813559469723,0.7361563517915309,0.734959349593496,0.7592867756315007,0.24071322436849926,0.7468306863443142,0.7470240389526099,0.622887611900239,0.6675977885428802,511,162,163,452
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,pBeans,not,1.0,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 50},0.7562111801242236,0.7488,0.7564164824411989,0.5123627766454474,0.7370078740157481,0.7609756097560976,0.7518573551263001,0.24814264487369986,0.7563738198218586,0.7564027427679272,0.6311258389617396,0.6749754511067878,506,167,147,468
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,pBeans,not,1.0,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__criterion': 'log_loss'; 'classification__max_features': 'log2'; 'classification__n_estimators': 80},0.7622377622377622,0.7504078303425775,0.7616656421971725,0.5234085558824632,0.7516339869281046,0.749185667752443,0.774145616641902,0.22585438335809807,0.7613391195201289,0.7615633924641402,0.637788992865415,0.6827715300602827,521,152,154,460
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,pBeans,not,1.0,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__criterion': 'log_loss'; 'classification__max_features': None; 'classification__n_estimators': 50},0.7645687645687645,0.7577937649880095,0.7648939311072498,0.5292578732335118,0.7441130298273155,0.7719869706840391,0.7578008915304606,0.24219910846953938,0.7647869586084979,0.7648610426961647,0.6398307159260948,0.6832256725230201,510,163,140,474
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,pBeans,not,1.0,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 100},0.7505827505827506,0.7366694011484823,0.7497132694541232,0.4998791121212074,0.7433774834437086,0.7300813008130081,0.7693452380952381,0.23065476190476192,0.7489445047801779,0.7494561843115747,0.6260737892415603,0.6717081290898121,517,155,166,449
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,pBeans,not,1.0,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,1,{'classification__criterion': 'log_loss'; 'classification__max_features': None; 'classification__n_estimators': 50},0.7307692307692307,0.8292682926829268,0.5916666666666668,0.19599157740244455,0.8095238095238095,0.85,0.3333333333333333,0.6666666666666666,0.5168103661891925,0.5322906474223771,0.6874871496480963,0.8034798534798535,2,4,3,17
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_svm_cross,pBeans,not,1.0,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'rbf'},0.6607142857142857,0.666157372039725,0.6627924956812719,0.32623947465838016,0.6282420749279539,0.7089430894308943,0.6166419019316494,0.3833580980683507,0.6596490366220367,0.6611837982195012,0.5527662004230608,0.5843630327894022,415,258,179,436
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_svm_cross,pBeans,not,1.0,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6296583850931677,0.6410835214446953,0.632374152864857,0.2660561041362283,0.5966386554621849,0.6926829268292682,0.5720653789004457,0.4279346210995542,0.6274601877665664,0.6294917958118715,0.5361193104480158,0.5600205405598082,385,288,189,426
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_svm_cross,pBeans,not,1.0,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.655011655011655,0.6574074074074074,0.6567123725261481,0.3136571011141495,0.624633431085044,0.6938110749185668,0.6196136701337296,0.3803863298662704,0.6547135842581882,0.6556636534914233,0.5486380752494294,0.5794537383273329,417,256,188,426
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_svm_cross,pBeans,not,1.0,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6705516705516705,0.6821589205397302,0.6736415292506208,0.34939568539005517,0.6319444444444444,0.741042345276873,0.6062407132243685,0.3937592867756315,0.6667542626966129,0.6702611729244878,0.5610666163412553,0.5918407167389252,408,265,159,455
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_svm_cross,pBeans,not,1.0,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6542346542346542,0.6390916463909164,0.6536585365853659,0.30725685886777016,0.6375404530744336,0.640650406504065,0.6666666666666666,0.3333333333333333,0.6534143385418225,0.6535290896377223,0.5476725200101972,0.5801577221420935,448,224,221,394
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_svm_cross,pBeans,not,1.0,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,1,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6923076923076923,0.75,0.8,0.50709255283711,1.0,0.6,1.0,0.0,0.717157287525381,0.7745966692414834,0.6075747840577113,0.9076923076923077,6,0,8,12
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,pBeans,not,1.0,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 7; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.7600931677018633,0.7506053268765133,0.7599209944551153,0.5195652674203741,0.7451923076923077,0.7560975609756098,0.763744427934621,0.2362555720653789,0.7598905509002345,0.7599113758656857,0.635276335387548,0.6798977136331326,514,159,150,465
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,pBeans,not,1.0,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 7; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.7585403726708074,0.7469487388120423,0.7580147138767079,0.5160662112270183,0.747557003257329,0.7463414634146341,0.7696879643387816,0.2303120356612184,0.7577333215720291,0.7579248258747282,0.6338861961374483,0.6790508002192936,518,155,156,459
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,pBeans,not,1.0,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 7; 'classification__n_estimators': 100; 'classification__subsample': 1.0},0.7552447552447552,0.7445255474452555,0.754907773545455,0.5096490714691404,0.7415185783521809,0.747557003257329,0.7622585438335809,0.237741456166419,0.7547975667080876,0.7548719843361039,0.6303816996047306,0.6747625267277116,513,160,155,459
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,pBeans,not,1.0,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 7; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.7676767676767676,0.762132060461416,0.7682226502945149,0.535881473220501,0.744945567651633,0.7801302931596091,0.7563150074294205,0.2436849925705795,0.7679169721950754,0.7681303590321931,0.6431225826939794,0.6860497089751247,509,164,135,479
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,pBeans,not,1.0,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 7; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.7583527583527584,0.7481781376518218,0.7580502322880371,0.5159381982672208,0.7451612903225806,0.751219512195122,0.7648809523809523,0.23511904761904762,0.7579538291299354,0.7580194561717788,0.6335266206262903,0.6786608199039355,514,158,153,462
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,pBeans,not,1.0,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,1,{'classification__learning_rate': 0.1; 'classification__max_depth': 7; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.7307692307692307,0.8292682926829268,0.5916666666666668,0.19599157740244455,0.8095238095238095,0.85,0.3333333333333333,0.6666666666666666,0.5168103661891925,0.5322906474223771,0.6874871496480963,0.8034798534798535,2,4,3,17
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,pBeans,not,1.0,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__lr': 0.001; 'classification__max_epochs': 30; 'classification__module__dropout': 0.5},0.6537267080745341,0.6584992343032159,0.6556856207492239,0.31188709053337615,0.622286541244573,0.6991869918699187,0,0.38781575037147104,0.6529484749374702,0.6542409831001987,0.5482242270300288,0.5787281952265999,412,261,185,430
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,pBeans,not,1.0,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.1},0.6475155279503105,0.6247933884297521,0.6460986482078789,0.29274951422306056,0.6352941176470588,0.6146341463414634,0,0.3224368499257058,0.6447026855181812,0.645332045026703,0.5445954264376869,0.5744796688558774,456,217,237,378
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,pBeans,not,1.0,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__lr': 0.001; 'classification__max_epochs': 30; 'classification__module__dropout': 0.5},0.662004662004662,0.6528332003192339,0.6621852176312006,0.3240373331556477,0.6400625978090767,0.6661237785016286,0,0.34175334323922735,0.6621622586971531,0.6621735045949442,0.5522769610285994,0.5856460754153097,443,230,205,409
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,pBeans,not,1.0,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.3},0.6480186480186481,0.6138107416879796,0.6453141410670293,0.29285861147650744,0.6440071556350626,0.5863192182410424,0,0.29569093610698366,0.6404412990257873,0.6426118110818021,0.5475080970636463,0.5749519693917846,474,199,254,360
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,pBeans,not,1.0,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.1},0.6495726495726496,0.5947888589398024,0.6448497386759581,0.2971096331582926,0.6646586345381527,0.5382113821138211,0,0.24851190476190477,0.6291854274589406,0.6359712622282379,0.5560029073620232,0.5783950629968849,505,167,284,331
pBeans_not_0.5_pBeans_1.0_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,pBeans,not,1.0,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,1,{'classification__lr': 0.001; 'classification__max_epochs': 30; 'classification__module__dropout': 0.5},0.8076923076923077,0.8717948717948718,0.7583333333333335,0.49076687981751027,0.8947368421052632,0.85,0.6666666666666666,0.3333333333333333,0.741532293012153,0.752772652709081,0.7359110276727796,0.8759109311740891,4,2,3,17
pBeans_not_0.5_pBeans_2.0_org_java_1.5_ext_2.2_j16_45_knn_cross,pBeans,not,2.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__n_neighbors': 1},0.7096273291925466,0.6959349593495935,0.7090373162275456,0.41807463245509124,0.6959349593495935,0.6959349593495935,0.7221396731054978,0.27786032689450224,0.7087424591468463,0.7089162461443547,0.5880828953108093,0.6295118030486471,486,187,187,428
pBeans_not_0.5_pBeans_2.0_org_java_1.5_ext_2.2_j16_45_knn_cross,pBeans,not,2.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__n_neighbors': 1},0.7228260869565217,0.7104622871046229,0.7223679918819991,0.4446473628524457,0.7087378640776699,0.7121951219512195,0.7325408618127786,0.2674591381872214,0.7221816794841235,0.722296357745907,0.5994135355197666,0.6421820097866902,493,180,177,438
pBeans_not_0.5_pBeans_2.0_org_java_1.5_ext_2.2_j16_45_knn_cross,pBeans,not,2.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__n_neighbors': 1},0.714063714063714,0.6948590381426202,0.712676236986414,0.42627260710983983,0.7077702702702703,0.6824104234527687,0.7429420505200595,0.25705794947994054,0.7110865799912702,0.712033285244631,0.5927472042258337,0.6345049613575672,500,173,195,419
pBeans_not_0.5_pBeans_2.0_org_java_1.5_ext_2.2_j16_45_knn_cross,pBeans,not,2.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__n_neighbors': 1},0.7482517482517482,0.7374392220421394,0.7479357343026267,0.4956807767098395,0.7338709677419355,0.741042345276873,0.7548291233283804,0.2451708766716196,0.7478414926007524,0.747903966986771,0.6233195359866232,0.6673725866092158,508,165,159,455
pBeans_not_0.5_pBeans_2.0_org_java_1.5_ext_2.2_j16_45_knn_cross,pBeans,not,2.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__n_neighbors': 1},0.7148407148407149,0.6969446738232865,0.7136251451800233,0.42799865812118615,0.7080536912751678,0.6861788617886179,0.7410714285714286,0.25892857142857145,0.7123129200934388,0.7130971528208536,0.59318905249062,0.6358126259255741,498,174,193,422
pBeans_not_0.5_pBeans_2.0_org_java_1.5_ext_2.2_j16_45_knn_cross,pBeans,not,2.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,1,{'classification__n_neighbors': 1},0.6078431372549019,0.4117647058823529,0.6426829268292683,0.22698984612511292,0.2916666666666667,0.7,0.5853658536585366,0.4146341463414634,0.6381150215107609,0.6401219396028975,0.5920312961167477,0.2629901960784314,24,17,3,7
pBeans_not_0.5_pBeans_2.0_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,pBeans,not,2.0,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{},0.6079192546583851,0.4528710725893825,0.5963674361855059,0.22569243100365344,0.6785714285714286,0.33983739837398375,0.8528974739970282,0.14710252600297177,0.5217459808103622,0.5383739022676457,0.5843534166504667,0.5458213402009797,574,99,406,209
pBeans_not_0.5_pBeans_2.0_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,pBeans,not,2.0,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{},0.5993788819875776,0.44989339019189767,0.5883352057889077,0.2035841640036295,0.653250773993808,0.34308943089430893,0.8335809806835067,0.1664190193164933,0.520820082957859,0.5347829693128084,0.576087544007893,0.5377880325540944,561,112,404,211
