Project,Train Version,Test Version,ML Algorithm,Sampling Method,Defect Ratio,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure
ant,1.4,1.7,random_forest,baseline,0.2247191011235955,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 10},0.7798657718120805,0.1546391752577319,0.5339544707326715,0.1485873007381193,0.5357142857142857,0.0903614457831325,0.9775474956822108,0.0224525043177892,0.3565925030480709,0.2972080164321364,0.7945611213994879
ant,1.4,1.7,svm,baseline,0.2247191011235955,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'sigmoid'},0.6657718120805369,0.0386100386100386,0.4390671494267225,-0.1534297386460529,0.053763440860215,0.0301204819277108,0.8480138169257341,0.1519861830742659,0.3058220403161664,0.1598204769332161,0.6920832456944932
ant,1.5,1.6,knn,baseline,0.1092150170648464,{'classification__n_neighbors': 1},0.7585227272727273,0.2857142857142856,0.5731605351170569,0.2415816227184075,0.6296296296296297,0.1847826086956521,0.9615384615384616,0.0384615384615384,0.4229130546330585,0.4215158185457349,0.7608568167309308
ant,1.5,1.6,naive_bayes,baseline,0.1092150170648464,{},0.7840909090909091,0.5730337078651685,0.709866220735786,0.429203328425182,0.5930232558139535,0.5543478260869565,0.8653846153846154,0.1346153846153846,0.6708137594851742,0.6926211664882604,0.7267856639309558
ant,1.5,1.6,decision_tree,baseline,0.1092150170648464,{'classification__criterion': 'gini'; 'classification__max_depth': 10; 'classification__max_features': 'auto'},0.7642045454545454,0.2782608695652174,0.573494983277592,0.261340315920177,0.6956521739130435,0.1739130434782608,0.9730769230769232,0.0269230769230769,0.415558167220058,0.4113766756037211,0.7697264902301526
ant,1.5,1.6,random_forest,baseline,0.1092150170648464,{'classification__criterion': 'gini'; 'classification__max_features': None; 'classification__n_estimators': 60},0.7670454545454546,0.2807017543859649,0.5754180602006688,0.2737900309506129,0.7272727272727273,0.1739130434782608,0.9769230769230768,0.023076923076923,0.4156404342726784,0.4121888712129907,0.7729932248996282
ant,1.5,1.6,svm,baseline,0.1092150170648464,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7727272727272727,0.2592592592592593,0.5722408026755853,0.3047638955182631,0.875,0.1521739130434782,0.9923076923076924,0.0076923076923076,0.4004717499059612,0.3885914879170739,0.784471437678209
ant,1.5,1.7,knn,baseline,0.1092150170648464,{'classification__n_neighbors': 1},0.7664429530201342,0.2300884955752213,0.5489522858272469,0.1497184721628666,0.4333333333333333,0.1566265060240964,0.9412780656303972,0.0587219343696027,0.4022010723005471,0.3839649653507585,0.7684937542064584
ant,1.5,1.7,naive_bayes,baseline,0.1092150170648464,{},0.8093959731543624,0.5359477124183006,0.6969015960213912,0.4194989255174124,0.5857142857142857,0.4939759036144578,0.8998272884283247,0.1001727115716753,0.6352432603320217,0.6667030807625903,0.7710863205687756
ant,1.5,1.7,decision_tree,baseline,0.1092150170648464,{'classification__criterion': 'entropy'; 'classification__max_depth': 9; 'classification__max_features': 'sqrt'},0.785234899328859,0.2452830188679245,0.5610420958445179,0.2110742497534314,0.5652173913043478,0.1566265060240964,0.9654576856649396,0.0345423143350604,0.4031448995691058,0.3888653546149487,0.7892336371940311
ant,1.5,1.7,random_forest,baseline,0.1092150170648464,{'classification__criterion': 'gini'; 'classification__max_features': None; 'classification__n_estimators': 90},0.8,0.2358974358974359,0.5640957612834758,0.2758018160963773,0.7931034482758621,0.1385542168674698,0.9896373056994818,0.0103626943005181,0.3908217737353114,0.370295047055756,0.8090693221823229
ant,1.5,1.7,svm,baseline,0.1092150170648464,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7986577181208053,0.2268041237113402,0.5610837130907048,0.2673068921812467,0.7857142857142857,0.1325301204819277,0.9896373056994818,0.0103626943005181,0.3865624003599612,0.3621557004352723,0.8085468212020714
ant,1.6,1.7,knn,baseline,0.2613636363636363,{'classification__n_neighbors': 7},0.7932885906040269,0.4577464788732394,0.6500145660361654,0.3419652512146152,0.5508474576271186,0.3915662650602409,0.9084628670120898,0.0915371329879101,0.5649306626936396,0.5964255291164542,0.7643643781101146
ant,1.6,1.7,naive_bayes,baseline,0.2613636363636363,{},0.8026845637583893,0.4693140794223827,0.6560594710448009,0.3647601064488434,0.5855855855855856,0.3915662650602409,0.9205526770293608,0.079447322970639,0.5661201278349353,0.6003810236304884,0.7750257911099192
ant,1.6,1.7,decision_tree,baseline,0.2613636363636363,{'classification__criterion': 'entropy'; 'classification__max_depth': 5; 'classification__max_features': 'sqrt'},0.7825503355704698,0.5149700598802395,0.6882244001914394,0.3748492929187967,0.5119047619047619,0.5180722891566265,0.8583765112262521,0.1416234887737478,0.6448158709548089,0.6668591186519557,0.7385452225138324
ant,1.6,1.7,random_forest,baseline,0.2613636363636363,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 50},0.7946308724832215,0.4742268041237113,0.6594720852321202,0.3551870664889825,0.552,0.4156626506024096,0.9032815198618308,0.0967184801381692,0.5811894209184545,0.6127482278929427,0.7629718311847992
ant,1.6,1.7,svm,baseline,0.2613636363636363,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'linear'},0.8067114093959732,0.368421052631579,0.6092348669288553,0.329138290325245,0.6774193548387096,0.253012048192771,0.9654576856649396,0.0345423143350604,0.4712353209485428,0.494239240139367,0.7985757293073283
jEdit,4.0,4.1,knn,baseline,0.2450980392156862,{'classification__n_neighbors': 5},0.7852564102564102,0.5037037037037037,0.667979572988537,0.3806834342902411,0.6071428571428571,0.430379746835443,0.9055793991416308,0.0944206008583691,0.5917216129393394,0.6242940273156293,0.7461661181802752
jEdit,4.0,4.1,naive_bayes,baseline,0.2450980392156862,{},0.8012820512820513,0.5079365079365079,0.6703428043679035,0.4141650321023232,0.6808510638297872,0.4050632911392405,0.9356223175965666,0.0643776824034334,0.5768604405508098,0.61561859558414,0.7688716713279238
jEdit,4.0,4.1,decision_tree,baseline,0.2450980392156862,{'classification__criterion': 'log_loss'; 'classification__max_depth': 6; 'classification__max_features': 'auto'},0.8044871794871795,0.5793103448275861,0.7143206388873797,0.456400357287577,0.6363636363636364,0.5316455696202531,0.8969957081545065,0.1030042918454935,0.6609087463565827,0.6905677332519417,0.7550454243454792
jEdit,4.0,4.1,random_forest,baseline,0.2450980392156862,{'classification__criterion': 'gini'; 'classification__max_features': None; 'classification__n_estimators': 10},0.7948717948717948,0.5675675675675675,0.7078828706470364,0.4356247287329141,0.6086956521739131,0.5316455696202531,0.8841201716738197,0.1158798283261802,0.6588372770441925,0.6855935911910815,0.7436737429976438
jEdit,4.0,4.1,svm,baseline,0.2450980392156862,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8108974358974359,0.5354330708661418,0.685146954962786,0.4462882918357411,0.7083333333333334,0.430379746835443,0.9399141630901288,0.0600858369098712,0.5949829999787579,0.636018883019818,0.7766138454735705
jEdit,4.0,4.2,knn,baseline,0.2450980392156862,{'classification__n_neighbors': 5},0.8419618528610354,0.5,0.7409548066875653,0.4182071943214389,0.4264705882352941,0.6041666666666666,0.877742946708464,0.122257053291536,0.7070573308159878,0.7282190812544191,0.8194400183812167
jEdit,4.0,4.2,naive_bayes,baseline,0.2450980392156862,{},0.8337874659400545,0.3960396039603961,0.6566091954022989,0.3004418692639312,0.3773584905660377,0.4166666666666667,0.896551724137931,0.1034482758620689,0.581085137792527,0.6111981825813986,0.8177268812752108
jEdit,4.0,4.2,decision_tree,baseline,0.2450980392156862,{'classification__criterion': 'log_loss'; 'classification__max_depth': 5; 'classification__max_features': 'sqrt'},0.771117166212534,0.4,0.6913531870428423,0.297729175829317,0.3043478260869565,0.5833333333333334,0.799373040752351,0.2006269592476489,0.6729967218145445,0.682862314408162,0.7505994145484426
jEdit,4.0,4.2,random_forest,baseline,0.2450980392156862,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 30},0.8446866485013624,0.5210084033613446,0.7602207419017765,0.4442350658170625,0.4366197183098591,0.6458333333333334,0.8746081504702194,0.1253918495297805,0.7343337208956725,0.7515657637084618,0.8210749722727662
jEdit,4.0,4.2,svm,baseline,0.2450980392156862,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8583106267029973,0.5094339622641509,0.73266065830721,0.4301061692957859,0.4655172413793103,0.5625,0.90282131661442,0.0971786833855799,0.6831010046524644,0.7126268242184063,0.8382424063486036
jEdit,4.0,4.3,knn,baseline,0.2450980392156862,{'classification__n_neighbors': 5},0.8292682926829268,0.0869565217391304,0.6017766017766019,0.0811490429340283,0.0493827160493827,0.3636363636363636,0.83991683991684,0.1600831600831601,0.5360036121756113,0.5526520654302356,0.8391859683186295
jEdit,4.0,4.3,naive_bayes,baseline,0.2450980392156862,{},0.8719512195121951,0.136986301369863,0.6680211680211681,0.1497037927442496,0.0806451612903225,0.4545454545454545,0.8814968814968815,0.1185031185031185,0.605307936327579,0.6329932074520237,0.8756289540134082
jEdit,4.0,4.3,decision_tree,baseline,0.2450980392156862,{'classification__criterion': 'log_loss'; 'classification__max_depth': 6; 'classification__max_features': 'sqrt'},0.8089430894308943,0.1132075471698113,0.6802116802116802,0.1349971985830731,0.0631578947368421,0.5454545454545454,0.814968814968815,0.185031185031185,0.6529783078235754,0.6667296637531921,0.8226304538523421
jEdit,4.0,4.3,random_forest,baseline,0.2450980392156862,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 40},0.823170731707317,0.1212121212121212,0.6874881874881875,0.144657437766303,0.0681818181818181,0.5454545454545454,0.8295218295218295,0.1704781704781705,0.6567257824584564,0.6726562662061898,0.8339965049835029
jEdit,4.0,4.3,svm,baseline,0.2450980392156862,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8394308943089431,0.1123595505617977,0.6513891513891514,0.1225592681852279,0.0641025641025641,0.4545454545454545,0.8482328482328483,0.1517671517671517,0.5996539437483251,0.6209350896513948,0.8475123236639233
jEdit,4.1,4.2,knn,baseline,0.2532051282051282,{'classification__n_neighbors': 5},0.8337874659400545,0.4601769911504425,0.7097048066875653,0.3704197985491083,0.4,0.5416666666666666,0.877742946708464,0.122257053291536,0.6645777053295548,0.6895245435325353,0.8129432076076992
jEdit,4.1,4.2,naive_bayes,baseline,0.2532051282051282,{},0.8283378746594006,0.4220183486238532,0.6800222048066876,0.3260966982109529,0.3770491803278688,0.4791666666666667,0.8808777429467085,0.1191222570532915,0.6222054306659627,0.6496824238261577,0.8095889458533514
jEdit,4.1,4.2,decision_tree,baseline,0.2532051282051282,{'classification__criterion': 'gini'; 'classification__max_depth': 6; 'classification__max_features': 'sqrt'},0.7138964577656676,0.378698224852071,0.6938349007314524,0.2780466669191981,0.2644628099173554,0.6666666666666666,0.7210031347962382,0.2789968652037617,0.6926318478561604,0.6933027884920308,0.7009991007187182
jEdit,4.1,4.2,random_forest,baseline,0.2532051282051282,{'classification__criterion': 'entropy'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 30},0.8392370572207084,0.4684684684684684,0.7128396029258097,0.3806197585140115,0.4126984126984127,0.5416666666666666,0.8840125391849529,0.115987460815047,0.6656928541664369,0.6919827493455668,0.8186270897296416
jEdit,4.1,4.2,svm,baseline,0.2532051282051282,{'classification__coef0': 2; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8528610354223434,0.4705882352941176,0.7029780564263322,0.3863901056949708,0.4444444444444444,0.5,0.9059561128526644,0.0940438871473354,0.6402471315543261,0.6730364450951615,0.8345705745447113
jEdit,4.1,4.3,knn,baseline,0.2532051282051282,{'classification__n_neighbors': 5},0.8252032520325203,0.1041666666666666,0.6441126441126441,0.1127182650287696,0.0588235294117647,0.4545454545454545,0.8336798336798337,0.1663201663201663,0.5967736002679187,0.6155853953314511,0.8357480688611902
jEdit,4.1,4.3,naive_bayes,baseline,0.2532051282051282,{},0.8292682926829268,0.1063829787234042,0.6461916461916463,0.11543054143222,0.0602409638554216,0.4545454545454545,0.8378378378378378,0.1621621621621621,0.5976213052396212,0.6171186116423494,0.8390745204775022
jEdit,4.1,4.3,decision_tree,baseline,0.2532051282051282,{'classification__criterion': 'entropy'; 'classification__max_depth': 8; 'classification__max_features': 'log2'},0.7886178861788617,0.0714285714285714,0.5809865809865811,0.0592874642206471,0.0396039603960396,0.3636363636363636,0.7983367983367984,0.2016632016632016,0.5279688968982005,0.5387989330949815,0.8072327069696019
jEdit,4.1,4.3,random_forest,baseline,0.2532051282051282,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 70},0.8353658536585366,0.1290322580645161,0.6937251937251937,0.1537043383415823,0.073170731707317,0.5454545454545454,0.841995841995842,0.158004158004158,0.6597229921119142,0.6776949603401661,0.8440172869229782
jEdit,4.1,4.3,svm,baseline,0.2532051282051282,{'classification__coef0': 2; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8658536585365854,0.131578947368421,0.6649026649026649,0.1439978257645137,0.0769230769230769,0.4545454545454545,0.8752598752598753,0.1247401247401247,0.604348158176152,0.6307498694771152,0.8702322516349259
jEdit,4.2,4.3,knn,baseline,0.1307901907356948,{'classification__n_neighbors': 3},0.9207317073170732,0.2040816326530612,0.692969192969193,0.213730810291099,0.131578947368421,0.4545454545454545,0.9313929313929314,0.0686070686070686,0.6112664209128058,0.6506615274936911,0.9207133330172544
jEdit,4.2,4.3,naive_bayes,baseline,0.1307901907356948,{},0.8943089430894309,0.1333333333333333,0.6350406350406351,0.1333409192747492,0.0816326530612244,0.3636363636363636,0.9064449064449064,0.0935550935550935,0.5451861736841916,0.5741222253286574,0.8959961120455955
jEdit,4.2,4.3,decision_tree,baseline,0.1307901907356948,{'classification__criterion': 'gini'; 'classification__max_depth': 10; 'classification__max_features': 'auto'},0.8455284552845529,0.073170731707317,0.5656775656775657,0.0552644308270433,0.0422535211267605,0.2727272727272727,0.8586278586278586,0.1413721413721413,0.4761146584457362,0.4839124240719948,0.8528943583077027
jEdit,4.2,4.3,random_forest,baseline,0.1307901907356948,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 80},0.9247967479674796,0.1777777777777777,0.6506331506331507,0.1756091896191961,0.1176470588235294,0.3636363636363636,0.9376299376299376,0.0623700623700623,0.5478668877609184,0.5839146692422968,0.9247268986770838
jEdit,4.2,4.3,svm,baseline,0.1307901907356948,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.959349593495935,0.2857142857142857,0.6683046683046684,0.2724731880469829,0.2352941176470588,0.3636363636363636,0.972972972972973,0.027027027027027,0.54961730834996,0.5948179165159316,0.9587052095876736
poi,2.0RC1,2.5.1,knn,baseline,0.1178343949044586,{'classification__n_neighbors': 3},0.387012987012987,0.106060606060606,0.5209265363786202,0.1004015223718208,0.875,0.0564516129032258,0.9854014598540146,0.0145985401459854,0.3327306854922377,0.2358548319749935,0.6983066861155414
poi,2.0RC1,2.5.1,naive_bayes,baseline,0.1178343949044586,{},0.412987012987013,0.2097902097902098,0.5312867906757712,0.1004432139065806,0.7894736842105263,0.1209677419354838,0.9416058394160584,0.0583941605839416,0.377060360585271,0.3374965661861265,0.6572457895934116
