Dataset,Project,Train Version,Test Version,ML Algorithm,Max Bug Per File,Mutation Version,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,g-measure,auc-prc,tn,fp,fn,tp,fnr
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_random_forest_cross,xerces,1.2.0,1.3.0,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,0,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 10},0.75,0.5,0.6565079365079365,0.3430878152424393,0.5789473684210527,0.44,0.873015873015873,0.1269841269841269,0.5939673852349292,0.6197797868009122,0.6966653047529758,0.4138277511961722,55,8,14,11,0.56
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_random_forest_cross,xerces,1.2.0,1.3.0,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,0,{'classification__criterion': 'log_loss'; 'classification__max_features': 'log2'; 'classification__n_estimators': 10},0.7272727272727273,0.4285714285714285,0.6166253101736973,0.2759173985232359,0.5625,0.3461538461538461,0.8870967741935484,0.1129032258064516,0.5308188349385119,0.554140740514327,0.6890710812080917,0.3878933566433566,55,7,17,9,0.6538461538461539
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_random_forest_cross,xerces,1.2.0,1.3.0,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 90},0.7954545454545454,0.5714285714285714,0.6985111662531018,0.4696466357842312,0.75,0.4615384615384615,0.935483870967742,0.064516129032258,0.6165269505508413,0.6570858289451206,0.7457408125589359,0.5052447552447552,58,4,14,12,0.5384615384615384
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_random_forest_cross,xerces,1.2.0,1.3.0,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 50},0.8068181818181818,0.6046511627906976,0.717741935483871,0.5032699021223429,0.7647058823529411,0.5,0.935483870967742,0.064516129032258,0.6435155466887041,0.6839166144230384,0.75310969922116,0.5300802139037433,58,4,13,13,0.5
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_random_forest_cross,xerces,1.2.0,1.3.0,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,4,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 20},0.7386363636363636,0.5306122448979592,0.6693548387096774,0.3517138962233849,0.5652173913043478,0.5,0.8387096774193549,0.1612903225806451,0.6285066836683542,0.6475761258027333,0.6715785085079254,0.4303359683794466,52,10,13,13,0.5
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_random_forest_cross,xerces,1.2.0,1.3.0,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,1,{'classification__criterion': 'entropy'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 50},0.7152317880794702,0.2181818181818181,0.5288722826086957,0.0507728507745664,0.1875,0.2608695652173913,0.796875,0.203125,0.4579789832271593,0.4559390691557466,0.7107630325357783,0.1614958249352145,306,78,51,18,0.7391304347826086
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_svm_cross,xerces,1.2.0,1.3.0,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,0,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'rbf'},0.7613636363636364,0.4324324324324324,0.6282539682539683,0.3370882907099843,0.6666666666666666,0.32,0.9365079365079364,0.0634920634920634,0.5170759676064567,0.5474326805028539,0.7338620671217387,0.4065151515151515,59,4,17,8,0.68
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_svm_cross,xerces,1.2.0,1.3.0,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,0,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7840909090909091,0.4571428571428571,0.6457816377171216,0.4390161924519563,0.8888888888888888,0.3076923076923077,0.9838709677419356,0.0161290322580645,0.5103317007861423,0.5502086227386664,0.7651715101230023,0.4780497280497281,61,1,18,8,0.6923076923076923
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_svm_cross,xerces,1.2.0,1.3.0,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,0,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7954545454545454,0.55,0.6873449131513648,0.4673847545343016,0.7857142857142857,0.4230769230769231,0.9516129032258064,0.0483870967741935,0.590621478445299,0.6345119849593639,0.7534024038379215,0.5028721278721279,59,3,15,11,0.5769230769230769
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_svm_cross,xerces,1.2.0,1.3.0,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'rbf'},0.8068181818181818,0.5641025641025641,0.6954094292803971,0.50252274436936,0.8461538461538461,0.4230769230769231,0.967741935483871,0.032258064516129,0.5914165817041047,0.6398666114097706,0.7679739872995333,0.5284427111350188,60,2,15,11,0.5769230769230769
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_svm_cross,xerces,1.2.0,1.3.0,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,4,0,{'classification__coef0': 0; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7954545454545454,0.5263157894736842,0.6761786600496278,0.4684555599422045,0.8333333333333334,0.3846153846153846,0.967741935483871,0.032258064516129,0.5642599355244013,0.6100888760865631,0.761599613749816,0.5023310023310024,60,2,16,10,0.6153846153846154
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_svm_cross,xerces,1.2.0,1.3.0,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,1,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'rbf'},0.7593818984547461,0.128,0.4954710144927536,-0.0098885318631767,0.1428571428571428,0.1159420289855072,0.875,0.125,0.3686587705074768,0.318511028635303,0.7599680006463938,0.1512209836425212,336,48,61,8,0.8840579710144928
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_xgboost_cross,xerces,1.2.0,1.3.0,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,0,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.7840909090909091,0.5581395348837209,0.6923809523809523,0.4301768870999595,0.6666666666666666,0.48,0.9047619047619048,0.0952380952380952,0.6261883530542551,0.6590035768383312,0.7296238389757304,0.4677272727272726,57,6,13,12,0.52
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_xgboost_cross,xerces,1.2.0,1.3.0,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 5; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.7954545454545454,0.6086956521739131,0.7208436724565755,0.4808703732465714,0.7,0.5384615384615384,0.9032258064516128,0.0967741935483871,0.6665461081227042,0.697389673941405,0.7320593714698789,0.5132867132867133,56,6,12,14,0.46153846153846156
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_xgboost_cross,xerces,1.2.0,1.3.0,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 7; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.7727272727272727,0.5454545454545454,0.6823821339950372,0.4125812950947179,0.6666666666666666,0.4615384615384615,0.9032258064516128,0.0967741935483871,0.6131498526953185,0.6456573775087787,0.7176643490728828,0.4667832167832167,56,6,14,12,0.5384615384615384
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_xgboost_cross,xerces,1.2.0,1.3.0,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8409090909090909,0.6818181818181818,0.7642679900744417,0.5978218765658159,0.8333333333333334,0.5769230769230769,0.9516129032258064,0.0483870967741935,0.6988892280451662,0.7409503655230453,0.7855741764968356,0.6057692307692307,59,3,11,15,0.4230769230769231
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_xgboost_cross,xerces,1.2.0,1.3.0,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,4,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 1.0},0.8181818181818182,0.6363636363636364,0.7369727047146402,0.5360750160754499,0.7777777777777778,0.5384615384615384,0.935483870967742,0.064516129032258,0.6704699692102426,0.7097338123319514,0.761260781493198,0.5551670551670552,58,4,12,14,0.46153846153846156
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_xgboost_cross,xerces,1.2.0,1.3.0,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,1,{'classification__learning_rate': 0.2; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.7218543046357616,0.2409638554216867,0.5446671195652173,0.0782523221662487,0.2061855670103092,0.2898550724637681,0.7994791666666666,0.2005208333333333,0.4782172757238246,0.4813866344088082,0.7144511009032352,0.1679317028861823,307,77,49,20,0.7101449275362319
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,xerces,1.2.0,1.3.0,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,0,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.7727272727272727,0.375,0.6120634920634921,0.3735449735449735,0.8571428571428571,0.24,0.0,0.0158730158730158,0.4624816502514054,0.4859943170351647,0.766267668010801,0.4216233766233766,62,1,19,6,0.76
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,xerces,1.2.0,1.3.0,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.5},0.7727272727272727,0.5238095238095238,0.6712158808933003,0.4050702233638995,0.6875,0.4230769230769231,0.0,0.0806451612903225,0.5880874615128033,0.6236648269520827,0.7252083011999344,0.4613199300699301,57,5,15,11,0.5769230769230769
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,xerces,1.2.0,1.3.0,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,0,{'classification__lr': 0.001; 'classification__max_epochs': 30; 'classification__module__dropout': 0.3},0.7727272727272727,0.4117647058823529,0.6265508684863523,0.4016868896542421,0.875,0.2692307692307692,0.0,0.0161290322580645,0.4831422757079879,0.514673039384212,0.7607415145633396,0.451486013986014,61,1,19,7,0.7307692307692307
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,xerces,1.2.0,1.3.0,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,0,{'classification__lr': 0.001; 'classification__max_epochs': 30; 'classification__module__dropout': 0.3},0.7045454545454546,0.0714285714285714,0.511166253101737,0.0683684538690764,0.5,0.0384615384615384,0.0,0.0161290322580645,0.3199939857989,0.1945281241029109,0.748327373598037,0.3033216783216783,61,1,25,1,0.9615384615384616
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,xerces,1.2.0,1.3.0,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,4,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.8181818181818182,0.6190476190476191,0.7258064516129032,0.5342230482045631,0.8125,0.5,0.0,0.0483870967741935,0.6447949105557219,0.6897872509788096,0.7679159248266576,0.5539772727272727,59,3,13,13,0.5
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,xerces,1.2.0,1.3.0,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,4,1,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.7549668874172185,0.1897810218978102,0.5225883152173912,0.0454484599797562,0.1911764705882352,0.1884057971014492,0.8567708333333334,0.1432291666666666,0.4172480182948488,0.4017718155712762,0.7503829981041242,0.1596390643789909,329,55,56,13,0.8115942028985508
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_knn_cross,xerces,1.2.0,1.3.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,0,0,{'classification__n_neighbors': 15},0.7613636363636364,0.6666666666666666,0.7347494553376906,0.486346643123729,0.7241379310344828,0.6176470588235294,0.8518518518518519,0.1481481481481481,0.7100503100311856,0.7253576985527025,0.6578854067626586,0.5949889360132767,46,8,13,21,0.38235294117647056
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_knn_cross,xerces,1.2.0,1.3.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,1,0,{'classification__n_neighbors': 15},0.7727272727272727,0.696969696969697,0.7549019607843138,0.516024720924339,0.71875,0.6764705882352942,0.8333333333333334,0.1666666666666666,0.7426587304233983,0.7508165489625801,0.6624029771496976,0.6112132352941176,45,9,11,23,0.3235294117647059
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_knn_cross,xerces,1.2.0,1.3.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,2,0,{'classification__n_neighbors': 5},0.8295454545454546,0.7887323943661971,0.8284313725490196,0.6479254205564081,0.7567567567567568,0.8235294117647058,0.8333333333333334,0.1666666666666666,0.8283613588234158,0.828416869579514,0.7216472495602678,0.6913932649226767,45,9,6,28,0.17647058823529413
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_knn_cross,xerces,1.2.0,1.3.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,3,0,{'classification__n_neighbors': 1},0.8181818181818182,0.75,0.7973856209150327,0.6109584500039936,0.8,0.7058823529411765,0.8888888888888888,0.1111111111111111,0.7776816816771902,0.7921180343813394,0.7178457979740641,0.6783422459893049,48,6,10,24,0.29411764705882354
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_knn_cross,xerces,1.2.0,1.3.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,4,0,{'classification__n_neighbors': 7},0.7272727272727273,0.6363636363636364,0.7056603773584906,0.4214385957773501,0.6774193548387096,0.6,0.8113207547169812,0.1886792452830188,0.687270198413575,0.6977051331545359,0.6193838822523273,0.5655425219941349,43,10,14,21,0.4
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_knn_cross,xerces,1.2.0,1.3.0,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,2,1,{'classification__n_neighbors': 5},0.5894039735099338,0.2846153846153846,0.5675951086956521,0.0983712284110887,0.193717277486911,0.5362318840579711,0.5989583333333334,0.4010416666666667,0.5664591808334555,0.5667279378639769,0.6232750151459171,0.1745175572818285,230,154,32,37,0.463768115942029
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,xerces,1.2.0,1.3.0,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,0,0,{},0.7386363636363636,0.5964912280701754,0.6944444444444444,0.4309642813704731,0.7391304347826086,0.5,0.8888888888888888,0.1111111111111111,0.6378220885998529,0.6666666666666666,0.656378585142161,0.5627470355731226,48,6,17,17,0.5
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,xerces,1.2.0,1.3.0,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,1,0,{},0.6590909090909091,0.4,0.5915032679738562,0.2310344266945573,0.625,0.2941176470588235,0.8888888888888888,0.1111111111111111,0.4947200898481529,0.5113099925649136,0.6340935785659073,0.4565508021390374,48,6,24,10,0.7058823529411765
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,xerces,1.2.0,1.3.0,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,2,0,{},0.6022727272727273,0.1860465116279069,0.5125272331154684,0.0402611979447717,0.4444444444444444,0.1176470588235294,0.9074074074074074,0.0925925925925925,0.3726563537399195,0.3267320196065356,0.6529418189656914,0.3931966726084372,49,5,30,4,0.8823529411764706
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,xerces,1.2.0,1.3.0,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,3,0,{},0.625,0.1951219512195122,0.5310457516339869,0.1117318484052699,0.5714285714285714,0.1176470588235294,0.9444444444444444,0.0555555555555555,0.3748467657622435,0.3333333333333333,0.6744593975026518,0.4081359816653934,51,3,30,4,0.8823529411764706
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,xerces,1.2.0,1.3.0,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,4,0,{},0.6136363636363636,0.32,0.5482479784366577,0.125595481262414,0.5333333333333333,0.2285714285714285,0.8679245283018868,0.1320754716981132,0.4465806422609498,0.4454017841524049,0.6179716367639546,0.4287229437229437,46,7,27,8,0.7714285714285715
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,xerces,1.2.0,1.3.0,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,0,1,{},0.8013245033112583,0.3918918918918919,0.6450407608695652,0.2747014019274534,0.3670886075949367,0.4202898550724637,0.8697916666666666,0.1302083333333333,0.5798702211212888,0.6046193955924422,0.7804807432756473,0.2425838384353803,334,50,40,29,0.5797101449275363
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,xerces,1.2.0,1.3.0,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,0,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 6; 'classification__max_features': 'log2'},0.7727272727272727,0.6774193548387096,0.7440087145969498,0.5101724828298235,0.75,0.6176470588235294,0.8703703703703703,0.1296296296296296,0.7145200422934979,0.733199631305421,0.671974812364483,0.6109625668449198,47,7,13,21,0.38235294117647056
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,xerces,1.2.0,1.3.0,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,1,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 6; 'classification__max_features': 'log2'},0.7613636363636364,0.7123287671232876,0.7619825708061003,0.5135803395432164,0.6666666666666666,0.7647058823529411,0.7592592592592593,0.2407407407407407,0.7619669917304446,0.7619777042581314,0.6401792394945259,0.6007130124777184,41,13,8,26,0.23529411764705882
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,xerces,1.2.0,1.3.0,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,2,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 8; 'classification__max_features': 'log2'},0.8181818181818182,0.7333333333333333,0.7864923747276688,0.6115005931730582,0.8461538461538461,0.6470588235294118,0.925925925925926,0.074074074074074,0.7449956446466313,0.7740339400213733,0.7272668784519851,0.683874948580831,50,4,12,22,0.35294117647058826
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,xerces,1.2.0,1.3.0,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,3,0,{'classification__criterion': 'gini'; 'classification__max_depth': 8; 'classification__max_features': 'log2'},0.7613636363636364,0.631578947368421,0.7184095860566448,0.4840803272536687,0.782608695652174,0.5294117647058824,0.9074074074074074,0.0925925925925925,0.6608638360479306,0.6931032800836721,0.6767889439734366,0.5961404324575681,49,5,16,18,0.47058823529411764
xerces_1.2.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.4_java_1.3_ext_2.2_j16_45_xerces_1.3.0_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,xerces,1.2.0,1.3.0,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.4,4,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 7; 'classification__max_features': 'sqrt'},0.75,0.6764705882352942,0.7342318059299191,0.4735976129708427,0.696969696969697,0.6571428571428571,0.8113207547169812,0.1886792452830188,0.723277324737624,0.7301737045484562,0.6357570499788173,0.5943722943722944,43,10,12,23,0.34285714285714286
