Dataset,Project,Train Version,Test Version,ML Algorithm,Sampling Type,Sampling Method,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure,auc-prc,tn,fp,fn,tp,fnr
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.2,xgboost,baseline,,,0.3308823529411764,0,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8727272727272727,0.8108108108108109,0.8626126126126127,0.7156191689757422,0.7894736842105263,0.8333333333333334,0.8918918918918919,0.1081081081081081,0.8595273321665524,0.8621155625803557,0.7926415225918733,0.7124401913875599,33,4,3,15,0.16666666666666666
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.2,xgboost,baseline,,,0.3308823529411764,1,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.8363636363636363,0.7428571428571429,0.8070570570570571,0.623548062942868,0.7647058823529411,0.7222222222222222,0.8918918918918919,0.1081081081081081,0.78923015293231,0.8025859107560661,0.7503561620639638,0.6431966726084373,33,4,5,13,0.2777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.2,xgboost,baseline,,,0.3308823529411764,2,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.7962962962962963,0.6451612903225806,0.736111111111111,0.5206793080569355,0.7692307692307693,0.5555555555555556,0.9166666666666666,0.0833333333333333,0.6802537657438517,0.7136240321480627,0.7203074211991883,0.5754985754985755,33,3,8,10,0.4444444444444444
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.2,xgboost,baseline,,,0.3308823529411764,3,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8148148148148148,0.6875,0.7638888888888888,0.567733589433837,0.7857142857142857,0.6111111111111112,0.9166666666666666,0.0833333333333333,0.7187714342872698,0.7484551991837489,0.735019282542184,0.6097883597883598,33,3,7,11,0.3888888888888889
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.2,xgboost,baseline,,,0.3308823529411764,4,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.7962962962962963,0.7027027027027027,0.7777777777777779,0.5484084971070818,0.6842105263157895,0.7222222222222222,0.8333333333333334,0.1666666666666666,0.7709385763545744,0.775791113542719,0.6946835417650618,0.5867446393762183,30,6,5,13,0.2777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.2,xgboost,baseline,,,0.3308823529411764,0,1,{'classification__learning_rate': 0.1; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8065395095367848,0.432,0.7028800940438871,0.3360013573819785,0.3506493506493506,0.5625,0.8432601880877743,0.1567398119122257,0.6713865350915457,0.6887189962527337,0.7846932115442892,0.2544609681871262,269,50,21,27,0.4375
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,jEdit,3.2.1,4.2,neuralnet,baseline,,,0.3308823529411764,0,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.5},0.8181818181818182,0.7058823529411765,0.7792792792792792,0.5770501130637036,0.75,0.6666666666666666,0.0,0.1081081081081081,0.7522113055950438,0.7710996009560598,0.7323717590890918,0.6090909090909091,33,4,6,12,0.3333333333333333
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,jEdit,3.2.1,4.2,neuralnet,baseline,,,0.3308823529411764,1,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.8181818181818182,0.75,0.822072072072072,0.6169526972391244,0.6818181818181818,0.8333333333333334,0.0,0.1891891891891892,0.8217160592147451,0.8219949365267865,0.7153461846505348,0.6227272727272727,30,7,3,15,0.16666666666666666
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,jEdit,3.2.1,4.2,neuralnet,baseline,,,0.3308823529411764,2,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.5},0.7037037037037037,0.3846153846153846,0.5972222222222221,0.25802342327107,0.625,0.2777777777777778,0.0,0.0833333333333333,0.485923457685507,0.5046083923495819,0.6784895072315912,0.4143518518518518,33,3,13,5,0.7222222222222222
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,jEdit,3.2.1,4.2,neuralnet,baseline,,,0.3308823529411764,3,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.5},0.7777777777777778,0.6470588235294118,0.7361111111111112,0.4875084344749437,0.6875,0.6111111111111112,0.0,0.1388888888888889,0.7080028327551579,0.7254202698444776,0.6863897669693008,0.5497685185185186,31,5,7,11,0.3888888888888889
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,jEdit,3.2.1,4.2,neuralnet,baseline,,,0.3308823529411764,4,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.5},0.7407407407407407,0.3636363636363636,0.6111111111111112,0.4,1.0,0.2222222222222222,0.0,0.0,0.4500280590771297,0.4714045207910317,0.7404990460294038,0.4814814814814814,36,0,14,4,0.7777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,jEdit,3.2.1,4.2,neuralnet,baseline,,,0.3308823529411764,1,1,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.7574931880108992,0.3862068965517241,0.6835161964472309,0.2806419608634537,0.2886597938144329,0.5833333333333334,0.7836990595611285,0.2163009404388714,0.6680382492320454,0.6761344428026069,0.738530300800744,0.2228807925316254,250,69,20,28,0.4166666666666667
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.3,knn,baseline,,,0.3308823529411764,0,0,{'classification__n_neighbors': 11},0.8363636363636363,0.6896551724137931,0.7642642642642643,0.6199874066337029,0.9090909090909092,0.5555555555555556,0.972972972972973,0.027027027027027,0.6851497781583674,0.7352146220938077,0.7764193232167319,0.6505050505050505,36,1,8,10,0.4444444444444444
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.3,knn,baseline,,,0.3308823529411764,1,0,{'classification__n_neighbors': 13},0.8,0.6451612903225806,0.7372372372372372,0.5240269788897081,0.7692307692307693,0.5555555555555556,0.918918918918919,0.081081081081081,0.6805434255592728,0.7145001823026433,0.7263813504544382,0.5728049728049729,34,3,8,10,0.4444444444444444
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.3,knn,baseline,,,0.3308823529411764,2,0,{'classification__n_neighbors': 9},0.7407407407407407,0.5,0.6527777777777778,0.3708099243547831,0.7,0.3888888888888889,0.9166666666666666,0.0833333333333333,0.5638800425525672,0.5970607016723521,0.6890821225785095,0.4759259259259259,33,3,11,7,0.6111111111111112
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.3,knn,baseline,,,0.3308823529411764,3,0,{'classification__n_neighbors': 7},0.8888888888888888,0.8125,0.8472222222222222,0.7470178808339961,0.9285714285714286,0.7222222222222222,0.9722222222222222,0.0277777777777777,0.8026017999506682,0.837950173833242,0.8270480559741543,0.7632275132275133,35,1,5,13,0.2777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.3,knn,baseline,,,0.3308823529411764,4,0,{'classification__n_neighbors': 5},0.7962962962962963,0.6666666666666666,0.75,0.5262348115842175,0.7333333333333333,0.6111111111111112,0.8888888888888888,0.1111111111111111,0.7140102738614722,0.7370277311900889,0.7101691065081975,0.5777777777777777,32,4,7,11,0.3888888888888889
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,3.2.1,4.3,knn,baseline,,,0.3308823529411764,3,1,{'classification__n_neighbors': 7},0.8089430894308943,0.1132075471698113,0.6802116802116802,0.1349971985830731,0.0631578947368421,0.5454545454545454,0.814968814968815,0.185031185031185,0.6529783078235754,0.6667296637531921,0.8226304538523421,0.0446123623915665,392,89,5,6,0.45454545454545453
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.3,naive_bayes,baseline,,,0.3308823529411764,0,0,{},0.7090909090909091,0.5789473684210527,0.683933933933934,0.3588227330503932,0.55,0.6111111111111112,0.7567567567567568,0.2432432432432432,0.6756530844260069,0.6800459267302926,0.6111098738474748,0.4633838383838384,28,9,7,11,0.3888888888888889
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.3,naive_bayes,baseline,,,0.3308823529411764,1,0,{},0.8,0.6206896551724138,0.7229729729729729,0.5231143743471868,0.8181818181818182,0.5,0.945945945945946,0.054054054054054,0.6443865576502495,0.6877303054053769,0.7377640226298392,0.5727272727272728,35,2,9,9,0.5
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.3,naive_bayes,baseline,,,0.3308823529411764,2,0,{},0.7777777777777778,0.5384615384615384,0.6805555555555555,0.4791863575034157,0.875,0.3888888888888889,0.9722222222222222,0.0277777777777777,0.5674330138222934,0.6148873228105182,0.735487010262355,0.5439814814814815,35,1,11,7,0.6111111111111112
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.3,naive_bayes,baseline,,,0.3308823529411764,3,0,{},0.7592592592592593,0.6060606060606061,0.7083333333333335,0.4385290096535145,0.6666666666666666,0.5555555555555556,0.8611111111111112,0.1388888888888889,0.6707425113575084,0.6916610887771518,0.6733091182811286,0.5185185185185185,31,5,8,10,0.4444444444444444
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.3,naive_bayes,baseline,,,0.3308823529411764,4,0,{},0.7222222222222222,0.5454545454545454,0.6666666666666666,0.3508232077228116,0.6,0.5,0.8333333333333334,0.1666666666666666,0.6273220037500351,0.6454972243679028,0.6413637951510021,0.4666666666666667,30,6,9,9,0.5
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,3.2.1,4.3,naive_bayes,baseline,,,0.3308823529411764,1,1,{},0.8089430894308943,0.0961538461538461,0.6357966357966358,0.1025557382503287,0.053763440860215,0.4545454545454545,0.817047817047817,0.1829521829521829,0.5931879043071644,0.6094139573273419,0.8227287612466234,0.0366330496149536,393,88,6,5,0.5454545454545454
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.3,decision_tree,baseline,,,0.3308823529411764,0,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.6545454545454545,0.5365853658536586,0.6433933933933934,0.2728081531385263,0.4782608695652174,0.6111111111111112,0.6756756756756757,0.3243243243243243,0.6419351767838231,0.6425830007967165,0.5643381493235705,0.4195432586736934,25,12,7,11,0.3888888888888889
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.3,decision_tree,baseline,,,0.3308823529411764,1,0,{'classification__criterion': 'gini'; 'classification__max_depth': 7; 'classification__max_features': 'log2'},0.6909090909090909,0.5641025641025641,0.6704204204204204,0.3291846962495632,0.5238095238095238,0.6111111111111112,0.7297297297297297,0.2702702702702703,0.6651264515573083,0.6677918432759912,0.593981417889786,0.4473785473785474,27,10,7,11,0.3888888888888889
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.3,decision_tree,baseline,,,0.3308823529411764,2,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 8; 'classification__max_features': 'log2'},0.6851851851851852,0.4848484848484848,0.625,0.2631174057921087,0.5333333333333333,0.4444444444444444,0.8055555555555556,0.1944444444444444,0.5837965537841195,0.5983516452371671,0.614333137117818,0.4222222222222221,29,7,10,8,0.5555555555555556
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.3,decision_tree,baseline,,,0.3308823529411764,3,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 6; 'classification__max_features': 'log2'},0.7037037037037037,0.5555555555555556,0.6666666666666667,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.6486358155368468,0.6573421981221796,0.6117496807151979,0.4567901234567901,28,8,8,10,0.4444444444444444
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.3,decision_tree,baseline,,,0.3308823529411764,4,0,{'classification__criterion': 'gini'; 'classification__max_depth': 9; 'classification__max_features': 'sqrt'},0.7592592592592593,0.6666666666666666,0.7500000000000001,0.4834937784152281,0.6190476190476191,0.7222222222222222,0.7777777777777778,0.2222222222222222,0.7484615239406274,0.7494854201795579,0.6498571281442024,0.5396825396825397,28,8,5,13,0.2777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,3.2.1,4.3,decision_tree,baseline,,,0.3308823529411764,4,1,{'classification__criterion': 'gini'; 'classification__max_depth': 9; 'classification__max_features': 'sqrt'},0.7154471544715447,0.0666666666666666,0.5879795879795879,0.0577811321949995,0.0359712230215827,0.4545454545454545,0.7214137214137214,0.2785862785862786,0.5669116858113254,0.5726389158233379,0.7577791134007567,0.0285456778701207,347,134,6,5,0.5454545454545454
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.3,random_forest,baseline,,,0.3308823529411764,0,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 80},0.8181818181818182,0.7222222222222222,0.7935435435435436,0.5870870870870871,0.7222222222222222,0.7222222222222222,0.8648648648648649,0.1351351351351351,0.7815715236339916,0.7903319711517589,0.7252747252747254,0.6125140291806959,32,5,5,13,0.2777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.3,random_forest,baseline,,,0.3308823529411764,1,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 20},0.8,0.6857142857142857,0.7657657657657657,0.5396968564346584,0.7058823529411765,0.6666666666666666,0.8648648648648649,0.1351351351351351,0.7456649691262504,0.7593263966019992,0.7081335484430014,0.5796791443850268,32,5,6,12,0.3333333333333333
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.3,random_forest,baseline,,,0.3308823529411764,2,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 50},0.7962962962962963,0.6451612903225806,0.736111111111111,0.5206793080569355,0.7692307692307693,0.5555555555555556,0.9166666666666666,0.0833333333333333,0.6802537657438517,0.7136240321480627,0.7203074211991883,0.5754985754985755,33,3,8,10,0.4444444444444444
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.3,random_forest,baseline,,,0.3308823529411764,3,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 10},0.7037037037037037,0.5555555555555556,0.6666666666666667,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.6486358155368468,0.6573421981221796,0.6117496807151979,0.4567901234567901,28,8,8,10,0.4444444444444444
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.3,random_forest,baseline,,,0.3308823529411764,4,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 40},0.7407407407407407,0.5625,0.6805555555555556,0.3884492980336779,0.6428571428571429,0.5,0.8611111111111112,0.1388888888888889,0.6330598662882526,0.6561673228343176,0.6623649877274707,0.4880952380952381,31,5,9,9,0.5
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,3.2.1,4.3,random_forest,baseline,,,0.3308823529411764,0,1,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 80},0.75,0.0888888888888888,0.6500661500661501,0.1021990515557546,0.0483870967741935,0.5454545454545454,0.7546777546777547,0.2453222453222453,0.6347640664598554,0.6415936499392834,0.7795866291681599,0.0365555635028491,363,118,5,6,0.45454545454545453
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.3,svm,baseline,,,0.3308823529411764,0,0,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8545454545454545,0.7647058823529411,0.8205705705705706,0.6623666620381758,0.8125,0.7222222222222222,0.918918918918919,0.081081081081081,0.7953849522439304,0.8146555490903279,0.7764331494733135,0.6777146464646465,34,3,5,13,0.2777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.3,svm,baseline,,,0.3308823529411764,1,0,{'classification__coef0': 3; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8363636363636363,0.7567567567567568,0.8213213213213213,0.6341304437300573,0.7368421052631579,0.7777777777777778,0.8648648648648649,0.1351351351351351,0.816092114365134,0.8201662469723274,0.7444904020605912,0.6458266879319511,32,5,4,14,0.2222222222222222
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.3,svm,baseline,,,0.3308823529411764,2,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'auto'; 'classification__kernel': 'sigmoid'},0.7407407407407407,0.3636363636363636,0.6111111111111112,0.4,1.0,0.2222222222222222,1.0,0.0,0.4500280590771297,0.4714045207910317,0.7404990460294038,0.4814814814814814,36,0,14,4,0.7777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.3,svm,baseline,,,0.3308823529411764,3,0,{'classification__coef0': 2; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8148148148148148,0.7222222222222222,0.7916666666666667,0.5833333333333334,0.7222222222222222,0.7222222222222222,0.8611111111111112,0.1388888888888889,0.7803973847105292,0.7886149759210217,0.719029374201788,0.6141975308641975,31,5,5,13,0.2777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.3,svm,baseline,,,0.3308823529411764,4,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'rbf'},0.7962962962962963,0.6451612903225806,0.736111111111111,0.5206793080569355,0.7692307692307693,0.5555555555555556,0.9166666666666666,0.0833333333333333,0.6802537657438517,0.7136240321480627,0.7203074211991883,0.5754985754985755,33,3,8,10,0.4444444444444444
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,3.2.1,4.3,svm,baseline,,,0.3308823529411764,1,1,{'classification__coef0': 3; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8434959349593496,0.1149425287356321,0.6534681534681535,0.1255635780092596,0.0657894736842105,0.4545454545454545,0.8523908523908524,0.1476091476091476,0.600432032305564,0.6224551288650351,0.8509352478656621,0.0420994281713152,410,71,6,5,0.5454545454545454
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.3,xgboost,baseline,,,0.3308823529411764,0,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8727272727272727,0.8108108108108109,0.8626126126126127,0.7156191689757422,0.7894736842105263,0.8333333333333334,0.8918918918918919,0.1081081081081081,0.8595273321665524,0.8621155625803557,0.7926415225918733,0.7124401913875599,33,4,3,15,0.16666666666666666
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.3,xgboost,baseline,,,0.3308823529411764,1,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.8363636363636363,0.7428571428571429,0.8070570570570571,0.623548062942868,0.7647058823529411,0.7222222222222222,0.8918918918918919,0.1081081081081081,0.78923015293231,0.8025859107560661,0.7503561620639638,0.6431966726084373,33,4,5,13,0.2777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.3,xgboost,baseline,,,0.3308823529411764,2,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.7962962962962963,0.6451612903225806,0.736111111111111,0.5206793080569355,0.7692307692307693,0.5555555555555556,0.9166666666666666,0.0833333333333333,0.6802537657438517,0.7136240321480627,0.7203074211991883,0.5754985754985755,33,3,8,10,0.4444444444444444
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.3,xgboost,baseline,,,0.3308823529411764,3,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8148148148148148,0.6875,0.7638888888888888,0.567733589433837,0.7857142857142857,0.6111111111111112,0.9166666666666666,0.0833333333333333,0.7187714342872698,0.7484551991837489,0.735019282542184,0.6097883597883598,33,3,7,11,0.3888888888888889
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.3,xgboost,baseline,,,0.3308823529411764,4,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.7962962962962963,0.7027027027027027,0.7777777777777779,0.5484084971070818,0.6842105263157895,0.7222222222222222,0.8333333333333334,0.1666666666666666,0.7709385763545744,0.775791113542719,0.6946835417650618,0.5867446393762183,30,6,5,13,0.2777777777777778
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,3.2.1,4.3,xgboost,baseline,,,0.3308823529411764,0,1,{'classification__learning_rate': 0.1; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8109756097560976,0.1308411214953271,0.7256662256662256,0.1683767925215205,0.0729166666666666,0.6363636363636364,0.814968814968815,0.185031185031185,0.7114970152730458,0.7201503444535167,0.8241453341079731,0.0545315964523281,392,89,4,7,0.36363636363636365
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,jEdit,3.2.1,4.3,neuralnet,baseline,,,0.3308823529411764,0,0,{'classification__lr': 0.001; 'classification__max_epochs': 30; 'classification__module__dropout': 0.1},0.8,0.6666666666666666,0.7515015015015015,0.5299465476284786,0.7333333333333333,0.6111111111111112,0.0,0.1081081081081081,0.7145863257130548,0.7382716607354267,0.7165000891689808,0.5754208754208754,33,4,7,11,0.3888888888888889
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,jEdit,3.2.1,4.3,neuralnet,baseline,,,0.3308823529411764,1,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.8363636363636363,0.7567567567567568,0.8213213213213213,0.6341304437300573,0.7368421052631579,0.7777777777777778,0.0,0.1351351351351351,0.816092114365134,0.8201662469723274,0.7444904020605912,0.6458266879319511,32,5,4,14,0.2222222222222222
jEdit_3.2.1_org_java_1.3_ext_2.2_j16_45_jEdit_4.3_org_java_1.5_ext_2.2_j16_45_neuralnet_cross,jEdit,3.2.1,4.3,neuralnet,baseline,,,0.3308823529411764,2,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.5},0.7407407407407407,0.5333333333333333,0.6666666666666666,0.3779644730092272,0.6666666666666666,0.4444444444444444,0.0,0.1111111111111111,0.5993831916151123,0.6285393610547089,0.6749119169844485,0.4814814814814814,32,4,10,8,0.5555555555555556
