Dataset,Project,Train Version,Test Version,ML Algorithm,Sampling Type,Sampling Method,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure,auc-prc,tn,fp,fn,tp
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,jEdit,4.0,4.1,decision_tree,over_sample,smote_n,None,0.5,0,1,{'classification__criterion': 'entropy'; 'classification__max_depth': 9; 'classification__max_features': 'log2'},0.782051282051282,0.5526315789473685,0.699299179659912,0.40941771713258174,0.5753424657534246,0.5316455696202531,0.8669527896995708,0.13304721030042918,0.655720003031643,0.678904713279924,0.7288811395888398,0.424468016521944,202,31,37,42
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.1,random_forest,over_sample,smote_n,None,0.5,0,0,{'classification__criterion': 'log_loss'; 'classification__max_features': None; 'classification__n_estimators': 70},0.9032258064516129,0.8,0.8680851063829788,0.7361702127659574,0.8,0.8,0.9361702127659575,0.06382978723404255,0.8515509485743625,0.8654109834135258,0.8583473861720068,0.6883870967741936,44,3,3,12
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.1,random_forest,over_sample,smote_n,None,0.5,1,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 10},0.7704918032786885,0.5,0.6681159420289856,0.3535665287137366,0.5384615384615384,0.4666666666666667,0.8695652173913043,0.13043478260869565,0.6117618791523545,0.6370220572706061,0.7198074993439832,0.38242959226565787,40,6,8,7
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.1,random_forest,over_sample,smote_n,None,0.5,2,0,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 50},0.7868852459016393,0.43478260869565216,0.6340579710144928,0.3420300427999583,0.625,0.3333333333333333,0.9347826086956522,0.06521739130434782,0.5263451929025798,0.5582062368861089,0.7590638373754544,0.3722677595628415,43,3,10,5
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.1,random_forest,over_sample,smote_n,None,0.5,3,0,{'classification__criterion': 'gini'; 'classification__max_features': None; 'classification__n_estimators': 90},0.8032786885245902,0.6,0.7347826086956522,0.46956521739130436,0.6,0.6,0.8695652173913043,0.13043478260869565,0.7024993844425043,0.7223151185146152,0.7421052631578947,0.4583606557377049,40,6,6,9
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.1,random_forest,over_sample,smote_n,None,0.5,4,0,{'classification__criterion': 'log_loss'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 60},0.8360655737704918,0.6153846153846154,0.7340579710144928,0.524320251330429,0.7272727272727273,0.5333333333333333,0.9347826086956522,0.06521739130434782,0.6668100497416509,0.7060812450686402,0.790580250623198,0.5026328862394436,43,3,7,8
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.1,random_forest,over_sample,smote_n,None,0.5,0,1,{'classification__criterion': 'log_loss'; 'classification__max_features': None; 'classification__n_estimators': 70},0.7980769230769231,0.5827814569536424,0.7183951757483565,0.45080909939703434,0.6111111111111112,0.5569620253164557,0.8798283261802575,0.12017167381974249,0.6754049613746882,0.7000221185649375,0.7444079715908114,0.4525451693173212,205,28,35,44
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.1,svm,over_sample,smote_n,None,0.5,0,0,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8870967741935484,0.7878787878787878,0.8801418439716312,0.7173112470704214,0.7222222222222222,0.8666666666666667,0.8936170212765957,0.10638297872340426,0.879386742146972,0.8800386838692847,0.8321132061056885,0.6581839904420549,42,5,2,13
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.1,svm,over_sample,smote_n,None,0.5,1,0,{'classification__coef0': 2; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.819672131147541,0.6666666666666666,0.7905797101449276,0.5487181768847379,0.6111111111111112,0.7333333333333333,0.8478260869565217,0.15217391304347827,0.7828963255469,0.7885043629776455,0.7500935835642109,0.5137219186399514,39,7,4,11
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.1,svm,over_sample,smote_n,None,0.5,2,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7540983606557377,0.4827586206896552,0.6572463768115943,0.32204921261170233,0.5,0.4666666666666667,0.8478260869565217,0.15217391304347827,0.607825712051766,0.6290088822211046,0.7016243012326716,0.3644808743169399,39,7,8,7
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.1,svm,over_sample,smote_n,None,0.5,3,0,{'classification__coef0': 2; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'sigmoid'},0.7049180327868853,0.55,0.7144927536231884,0.37561758056259464,0.44,0.7333333333333333,0.6956521739130435,0.30434782608695654,0.7138717854221928,0.7142443052179218,0.6293338704879102,0.38824043715846995,32,14,4,11
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.1,svm,over_sample,smote_n,None,0.5,4,0,{'classification__coef0': 0; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7213114754098361,0.5405405405405406,0.7028985507246377,0.3639065244192731,0.45454545454545453,0.6666666666666666,0.7391304347826086,0.2608695652173913,0.7006974430715451,0.7019641181630338,0.6478863297426621,0.38499751614505706,34,12,5,10
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.1,svm,over_sample,smote_n,None,0.5,0,1,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7628205128205128,0.5888888888888889,0.73243874612919,0.4320441323419036,0.5247524752475248,0.6708860759493671,0.7939914163090128,0.20600858369098712,0.7254499029699933,0.7298477825033339,0.6936012360328128,0.4353824622968626,185,48,26,53
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,jEdit,4.0,4.1,xgboost,over_sample,smote_n,None,0.5,0,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 5; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.9032258064516129,0.8125,0.8907801418439716,0.7502851016388707,0.7647058823529411,0.8666666666666667,0.9148936170212766,0.0851063829787234,0.8881499347306876,0.8904537053763322,0.8549592291553396,0.6950031625553447,43,4,2,13
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,jEdit,4.0,4.1,xgboost,over_sample,smote_n,None,0.5,1,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 1.0},0.7540983606557377,0.5714285714285714,0.7246376811594203,0.4121261976965968,0.5,0.6666666666666666,0.782608695652174,0.21739130434782608,0.7186016255224985,0.7223151185146152,0.6803145314731575,0.41530054644808745,36,10,5,10
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,jEdit,4.0,4.1,xgboost,over_sample,smote_n,None,0.5,2,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 7; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.8360655737704918,0.5454545454545454,0.6891304347826086,0.511057848216425,0.8571428571428571,0.4,0.9782608695652174,0.021739130434782608,0.5754575464149313,0.6255432421712244,0.8091238367580648,0.49039812646370023,45,1,9,6
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,jEdit,4.0,4.1,xgboost,over_sample,smote_n,None,0.5,3,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 7; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.8360655737704918,0.6153846153846154,0.7340579710144928,0.524320251330429,0.7272727272727273,0.5333333333333333,0.9347826086956522,0.06521739130434782,0.6668100497416509,0.7060812450686402,0.790580250623198,0.5026328862394436,43,3,7,8
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,jEdit,4.0,4.1,xgboost,over_sample,smote_n,None,0.5,4,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 5; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.819672131147541,0.5925925925925926,0.7231884057971014,0.48354568049024377,0.6666666666666666,0.5333333333333333,0.9130434782608695,0.08695652173913043,0.6643370630746183,0.6978227007909175,0.7698076987048658,0.47030965391621127,42,4,7,8
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,jEdit,4.0,4.1,xgboost,over_sample,smote_n,None,0.5,0,1,{'classification__learning_rate': 0.01; 'classification__max_depth': 5; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.7884615384615384,0.5540540540540541,0.6994078339762048,0.41786503771440253,0.5942028985507246,0.5189873417721519,0.8798283261802575,0.12017167381974249,0.649418762221893,0.6757364606265771,0.7377872287878595,0.43017865458702004,205,28,38,41
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,4.0,4.1,neuralnet,over_sample,smote_n,None,0.5,0,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.8225806451612904,0.6451612903225806,0.7695035460992907,0.527533605764812,0.625,0.6666666666666666,0,0.1276595744680851,0.7476034092301526,0.7626009990079631,0.7604254965157018,0.49731182795698925,41,6,5,10
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,4.0,4.1,neuralnet,over_sample,smote_n,None,0.5,1,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.6229508196721312,0.41025641025641024,0.5927536231884057,0.1635230358742229,0.3333333333333333,0.5333333333333333,0,0.34782608695652173,0.5884415202275237,0.5897678246195884,0.5828530340735896,0.2925318761384335,30,16,7,8
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,4.0,4.1,neuralnet,over_sample,smote_n,None,0.5,2,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.5573770491803278,0.47058823529411764,0.6391304347826088,0.2436438360406019,0.3333333333333333,0.8,0,0.5217391304347826,0.6048976586839538,0.6185537128270866,0.5594078848781424,0.3158469945355191,22,24,3,12
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,4.0,4.1,neuralnet,over_sample,smote_n,None,0.5,3,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.5},0.7377049180327869,0.3333333333333333,0.5789855072463768,0.19181343644565169,0.4444444444444444,0.26666666666666666,0,0.10869565217391304,0.47578986914630794,0.4875255474539666,0.7150505163270674,0.2988463873709775,41,5,11,4
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,4.0,4.1,neuralnet,over_sample,smote_n,None,0.5,4,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.6885245901639344,0.45714285714285713,0.6362318840579709,0.24993459731277484,0.4,0.5333333333333333,0,0.2608695652173913,0.621958528839435,0.6278557943912954,0.6299898948984307,0.3280874316939891,34,12,7,8
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,4.0,4.1,neuralnet,over_sample,smote_n,None,0.5,0,1,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.7435897435897436,0.43661971830985913,0.6275330037485739,0.2762957102687549,0.49206349206349204,0.3924050632911392,0.8626609442060086,0.13733905579399142,0.5595266050255534,0.581818289855134,0.7057660077830996,0.34693435959258745,201,32,48,31
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_knn_cross,jEdit,4.0,4.1,knn,over_sample,borderline_smote,None,0.5,0,0,{'classification__n_neighbors': 7},0.7741935483870968,0.6666666666666666,0.828368794326241,0.5672448064276593,0.5185185185185185,0.9333333333333333,0.723404255319149,0.2765957446808511,0.7988164390165053,0.821691733537912,0.689183620781858,0.5000796495420151,34,13,1,14
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_knn_cross,jEdit,4.0,4.1,knn,over_sample,borderline_smote,None,0.5,1,0,{'classification__n_neighbors': 5},0.7868852459016393,0.6666666666666666,0.813768115942029,0.5531677697932696,0.5416666666666666,0.8666666666666667,0.7608695652173914,0.2391304347826087,0.8064010038544915,0.8120469751529603,0.7034765924497465,0.5022313296903461,35,11,2,13
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_knn_cross,jEdit,4.0,4.1,knn,over_sample,borderline_smote,None,0.5,2,0,{'classification__n_neighbors': 3},0.8032786885245902,0.6666666666666666,0.8021739130434783,0.5477367323361749,0.5714285714285714,0.8,0.8043478260869565,0.1956521739130435,0.8021619688268964,0.8021709673564391,0.725745505721503,0.5063231850117096,37,9,3,12
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_knn_cross,jEdit,4.0,4.1,knn,over_sample,borderline_smote,None,0.5,3,0,{'classification__n_neighbors': 1},0.7868852459016393,0.5517241379310345,0.7014492753623188,0.41257917560393204,0.5714285714285714,0.5333333333333333,0.8695652173913043,0.13043478260869565,0.6573697252927323,0.6810052246069989,0.7301737487550861,0.4195160031225605,40,6,7,8
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_knn_cross,jEdit,4.0,4.1,knn,over_sample,borderline_smote,None,0.5,4,0,{'classification__n_neighbors': 7},0.7540983606557377,0.5714285714285714,0.7246376811594203,0.4121261976965968,0.5,0.6666666666666666,0.782608695652174,0.21739130434782608,0.7186016255224985,0.7223151185146152,0.6803145314731575,0.41530054644808745,36,10,5,10
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_knn_cross,jEdit,4.0,4.1,knn,over_sample,borderline_smote,None,0.5,0,1,{'classification__n_neighbors': 7},0.7243589743589743,0.5943396226415094,0.7485195849405117,0.4370486523966707,0.47368421052631576,0.7974683544303798,0.6995708154506438,0.30042918454935624,0.743800114767659,0.7469173896790352,0.6485995334849691,0.4290302191701259,163,70,16,63
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,jEdit,4.0,4.1,naive_bayes,over_sample,borderline_smote,None,0.5,0,0,{},0.7419354838709677,0.6190476190476191,0.7843971631205674,0.4912854586986855,0.48148148148148145,0.8666666666666667,0.7021276595744681,0.2978723404255319,0.7692341999251604,0.7800709187617959,0.6589728319256669,0.44954201513341296,33,14,2,13
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,jEdit,4.0,4.1,naive_bayes,over_sample,borderline_smote,None,0.5,1,0,{},0.6229508196721312,0.34285714285714286,0.5478260869565217,0.08774299692895286,0.3,0.4,0.6956521739130435,0.30434782608695654,0.5242755002925242,0.5275043787166296,0.5945762617532527,0.26754098360655737,32,14,9,6
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,jEdit,4.0,4.1,naive_bayes,over_sample,borderline_smote,None,0.5,2,0,{},0.7868852459016393,0.43478260869565216,0.6340579710144928,0.3420300427999583,0.625,0.3333333333333333,0.9347826086956522,0.06521739130434782,0.5263451929025798,0.5582062368861089,0.7590638373754544,0.3722677595628415,43,3,10,5
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,jEdit,4.0,4.1,naive_bayes,over_sample,borderline_smote,None,0.5,3,0,{},0.7540983606557377,0.5161290322580645,0.6797101449275362,0.35185269938028274,0.5,0.5333333333333333,0.8260869565217391,0.17391304347826086,0.647846961911693,0.6637617871984854,0.6933949711814645,0.3814207650273224,38,8,7,8
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,jEdit,4.0,4.1,naive_bayes,over_sample,borderline_smote,None,0.5,4,0,{},0.7704918032786885,0.65,0.8028985507246377,0.5304329347133937,0.52,0.8666666666666667,0.7391304347826086,0.2608695652173913,0.7928397868381956,0.8003622368308787,0.6856631366735564,0.48345355191256834,34,12,2,13
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_naive_bayes_cross,jEdit,4.0,4.1,naive_bayes,over_sample,borderline_smote,None,0.5,4,1,{},0.7307692307692307,0.5670103092783505,0.7193459010159179,0.39542943260325025,0.4782608695652174,0.6962025316455697,0.7424892703862661,0.2575107296137339,0.7183932905231494,0.7189735111689376,0.6597195814052904,0.4098895051013929,173,60,24,55
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,jEdit,4.0,4.1,decision_tree,over_sample,borderline_smote,None,0.5,0,0,{'classification__criterion': 'gini'; 'classification__max_depth': 7; 'classification__max_features': 'sqrt'},0.7741935483870968,0.6666666666666666,0.828368794326241,0.5672448064276593,0.5185185185185185,0.9333333333333333,0.723404255319149,0.2765957446808511,0.7988164390165053,0.821691733537912,0.689183620781858,0.5000796495420151,34,13,1,14
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,jEdit,4.0,4.1,decision_tree,over_sample,borderline_smote,None,0.5,1,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 6; 'classification__max_features': 'sqrt'},0.6885245901639344,0.42424242424242425,0.6137681159420291,0.21483479743367542,0.3888888888888889,0.4666666666666667,0.7608695652173914,0.2391304347826087,0.5867036116273432,0.595879571531124,0.6370782684220941,0.31262902246508806,35,11,8,7
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,jEdit,4.0,4.1,decision_tree,over_sample,borderline_smote,None,0.5,2,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 10; 'classification__max_features': 'sqrt'},0.7049180327868853,0.47058823529411764,0.6471014492753624,0.273570993030723,0.42105263157894735,0.5333333333333333,0.7608695652173914,0.2391304347826087,0.6292162742129199,0.6370220572706061,0.6444435797956092,0.33931550186942766,35,11,7,8
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,jEdit,4.0,4.1,decision_tree,over_sample,borderline_smote,None,0.5,3,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.7049180327868853,0.4375,0.6246376811594203,0.23941596250052802,0.4117647058823529,0.4666666666666667,0.782608695652174,0.21739130434782608,0.592751044414787,0.6043321862224019,0.6518872848404997,0.3233044037287046,36,10,8,7
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,jEdit,4.0,4.1,decision_tree,over_sample,borderline_smote,None,0.5,4,0,{'classification__criterion': 'gini'; 'classification__max_depth': 9; 'classification__max_features': 'sqrt'},0.7213114754098361,0.48484848484848486,0.6579710144927536,0.298305642296441,0.4444444444444444,0.5333333333333333,0.782608695652174,0.21739130434782608,0.6359692616111746,0.6460582824697986,0.6598636142168757,0.35179113539769274,36,10,7,8
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_decision_tree_cross,jEdit,4.0,4.1,decision_tree,over_sample,borderline_smote,None,0.5,0,1,{'classification__criterion': 'gini'; 'classification__max_depth': 7; 'classification__max_features': 'sqrt'},0.7852564102564102,0.6214689265536724,0.7558265877111969,0.4793439556263767,0.5612244897959183,0.6962025316455697,0.8154506437768241,0.18454935622317598,0.7486522661123143,0.7534711690764515,0.7159883039625233,0.46764898754048845,190,43,24,55
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.1,random_forest,over_sample,borderline_smote,None,0.5,0,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 60},0.8870967741935484,0.7878787878787878,0.8801418439716312,0.7173112470704214,0.7222222222222222,0.8666666666666667,0.8936170212765957,0.10638297872340426,0.879386742146972,0.8800386838692847,0.8321132061056885,0.6581839904420549,42,5,2,13
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.1,random_forest,over_sample,borderline_smote,None,0.5,1,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 10},0.7704918032786885,0.5625,0.7130434782608697,0.4092342614834607,0.5294117647058824,0.6,0.8260869565217391,0.17391304347826086,0.691580037374466,0.7040256912308268,0.704110299371921,0.4160077145612343,38,8,6,9
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.1,random_forest,over_sample,borderline_smote,None,0.5,2,0,{'classification__criterion': 'gini'; 'classification__max_features': 'log2'; 'classification__n_estimators': 40},0.7868852459016393,0.5185185185185185,0.6789855072463769,0.38777851649704614,0.5833333333333334,0.4666666666666667,0.8913043478260869,0.10869565217391304,0.61512392303109,0.6449356781769072,0.738712846246263,0.40336976320582885,41,5,8,7
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.1,random_forest,over_sample,borderline_smote,None,0.5,3,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'log2'; 'classification__n_estimators': 20},0.7868852459016393,0.5517241379310345,0.7014492753623188,0.41257917560393204,0.5714285714285714,0.5333333333333333,0.8695652173913043,0.13043478260869565,0.6573697252927323,0.6810052246069989,0.7301737487550861,0.4195160031225605,40,6,7,8
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.1,random_forest,over_sample,borderline_smote,None,0.5,4,0,{'classification__criterion': 'log_loss'; 'classification__max_features': 'log2'; 'classification__n_estimators': 40},0.7377049180327869,0.5,0.6688405797101449,0.3243251119919944,0.47058823529411764,0.5333333333333333,0.8043478260869565,0.1956521739130435,0.6421889109217843,0.654969852166019,0.6761979985016786,0.3657344905175185,37,9,7,8
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.1,random_forest,over_sample,borderline_smote,None,0.5,0,1,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 60},0.7980769230769231,0.6227544910179641,0.7518607051665127,0.48676189318375634,0.5909090909090909,0.6582278481012658,0.8454935622317596,0.15450643776824036,0.7347826899264279,0.7460076461077895,0.7339060815222894,0.4754912808710277,197,36,27,52
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.1,svm,over_sample,borderline_smote,None,0.5,0,0,{'classification__coef0': 0; 'classification__degree': 2; 'classification__gamma': 'auto'; 'classification__kernel': 'poly'},0.7741935483870968,0.6666666666666666,0.828368794326241,0.5672448064276593,0.5185185185185185,0.9333333333333333,0.723404255319149,0.2765957446808511,0.7988164390165053,0.821691733537912,0.689183620781858,0.5000796495420151,34,13,1,14
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.1,svm,over_sample,borderline_smote,None,0.5,1,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7868852459016393,0.6486486486486487,0.791304347826087,0.522465795773385,0.5454545454545454,0.8,0.782608695652174,0.21739130434782608,0.7911232669658381,0.7912565680749445,0.706785086991995,0.4855439642324888,36,10,3,12
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.1,svm,over_sample,borderline_smote,None,0.5,2,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7540983606557377,0.5714285714285714,0.7246376811594203,0.4121261976965968,0.5,0.6666666666666666,0.782608695652174,0.21739130434782608,0.7186016255224985,0.7223151185146152,0.6803145314731575,0.41530054644808745,36,10,5,10
jEdit_4.0_org_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.1,svm,over_sample,borderline_smote,None,0.5,3,0,{'classification__coef0': 2; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.819672131147541,0.6451612903225806,0.7681159420289854,0.5249415273012283,0.625,0.6666666666666666,0.8695652173913043,0.13043478260869565,0.7468949391801017,0.761386987626881,0.755622725005442,0.4986338797814207,40,6,5,10
