Dataset,Project,Train Version,Test Version,ML Algorithm,Sampling Type,Sampling Method,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure,auc-prc,tn,fp,fn,tp
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.4,random_forest,baseline,None,None,0.15873015873015872,4,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 80},0.8,0.0,0.47619047619047616,-0.0890870806374748,0.0,0.0,0.9523809523809523,0.047619047619047616,0.29209196441340457,0.0,0.8027395390655512,0.16,20,1,4,0
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.4,random_forest,baseline,None,None,0.15873015873015872,1,1,{'classification__criterion': 'log_loss'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 10},0.7359550561797753,0.17543859649122806,0.5190217391304348,0.05402718714649005,0.29411764705882354,0.125,0.9130434782608695,0.08695652173913043,0.37823379125552037,0.33783196234608814,0.7404958543115726,0.233393919365499,126,12,35,5
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.4,svm,baseline,None,None,0.15873015873015872,0,0,{'classification__coef0': 0; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8461538461538461,0.3333333333333333,0.6022727272727274,0.27695585470349865,0.5,0.25,0.9545454545454546,0.045454545454545456,0.468696830565411,0.48850421045919723,0.8313148641869568,0.2403846153846154,21,1,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.4,svm,baseline,None,None,0.15873015873015872,1,0,{'classification__coef0': 3; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.88,0.5714285714285714,0.726190476190476,0.5103545438827408,0.6666666666666666,0.5,0.9523809523809523,0.047619047619047616,0.6448468121386597,0.6900655593423543,0.854016820293798,0.41333333333333333,20,1,2,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.4,svm,baseline,None,None,0.15873015873015872,2,0,{'classification__coef0': 1; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8,0.2857142857142857,0.5773809523809523,0.17459497553883238,0.3333333333333333,0.25,0.9047619047619048,0.09523809523809523,0.46541123525434036,0.47559486560567094,0.778400747663618,0.2033333333333333,19,2,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.4,svm,baseline,None,None,0.15873015873015872,3,0,{'classification__coef0': 2; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.8,0.2857142857142857,0.5773809523809523,0.17459497553883238,0.3333333333333333,0.25,0.9047619047619048,0.09523809523809523,0.46541123525434036,0.47559486560567094,0.778400747663618,0.2033333333333333,19,2,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.4,svm,baseline,None,None,0.15873015873015872,4,0,{'classification__coef0': 1; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.92,0.6666666666666666,0.75,0.6756639246921762,1.0,0.5,1.0,0.0,0.6464466094067263,0.7071067811865476,0.9050907512554559,0.58,21,0,2,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.4,svm,baseline,None,None,0.15873015873015872,4,1,{'classification__coef0': 1; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7640449438202247,0.045454545454545456,0.5016304347826086,0.009183290999593141,0.25,0.025,0.9782608695652174,0.021739130434782608,0.3103995396637048,0.15638581054280606,0.7886196900856393,0.2253511235955056,135,3,39,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.4,xgboost,baseline,None,None,0.15873015873015872,0,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8461538461538461,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.29289321881345254,0.0,0.8539500976232565,0.15384615384615385,22,0,4,0
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.4,xgboost,baseline,None,None,0.15873015873015872,1,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.92,0.6666666666666666,0.75,0.6756639246921762,1.0,0.5,1.0,0.0,0.6464466094067263,0.7071067811865476,0.9050907512554559,0.58,21,0,2,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.4,xgboost,baseline,None,None,0.15873015873015872,2,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.88,0.5714285714285714,0.726190476190476,0.5103545438827408,0.6666666666666666,0.5,0.9523809523809523,0.047619047619047616,0.6448468121386597,0.6900655593423543,0.854016820293798,0.41333333333333333,20,1,2,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.4,xgboost,baseline,None,None,0.15873015873015872,3,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.84,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.29289321881345254,0.0,0.848528137423857,0.16,21,0,4,0
