Dataset,Project,Train Version,Test Version,ML Algorithm,Max Bug Per File,Mutation Version,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,g-measure,auc-prc,tn,fp,fn,tp
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,jEdit,4.0,4.1,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 5; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.5737704918032787,0.59375,0.5747311827956989,0.1504360720819543,0.5588235294117647,0.6333333333333333,0.5161290322580645,0.4838709677419355,0.5707124752173891,0.5717357085490704,0.4978034108636123,0.53424943747991,16,15,11,19
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_xgboost_cross,jEdit,4.0,4.1,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,1,{'classification__learning_rate': 0.2; 'classification__max_depth': 7; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.6153846153846154,0.4827586206896552,0.6462758733090672,0.254477813086922,0.3660130718954248,0.7088607594936709,0.5836909871244635,0.41630901287553645,0.6407819244776193,0.6432383978298075,0.5791273400911174,0.33317025284635116,136,97,23,56
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,4.0,4.1,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.5645161290322581,0.5263157894736842,0.5625,0.12598815766974242,0.5555555555555556,0.5,0,0.375,0.5580582617584078,0.5590169943749475,0.4965528832725932,0.5197132616487455,20,12,15,15
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,4.0,4.1,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__lr': 0.001; 'classification__max_epochs': 30; 'classification__module__dropout': 0.1},0.639344262295082,0.6071428571428571,0.6368534482758621,0.27519363696469856,0.6296296296296297,0.5862068965517241,0,0.3125,0.6333387241190068,0.6348363894574021,0.5270201359288709,0.5658145426376066,22,10,12,17
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,4.0,4.1,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__lr': 0.001; 'classification__max_epochs': 30; 'classification__module__dropout': 0.3},0.6229508196721312,0.6349206349206349,0.6260775862068966,0.2535248466525176,0.5882352941176471,0.6896551724137931,0,0.4375,0.620711085048935,0.6228410989030498,0.518199715243869,0.5532204967911416,18,14,9,20
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,4.0,4.1,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.5},0.5245901639344263,0.5915492957746479,0.5274193548387096,0.058401200638639426,0.5121951219512195,0.7,0,0.6451612903225806,0.49689310751556126,0.4983844868915901,0.5149908946400472,0.5060775689724111,11,20,9,21
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,4.0,4.1,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.5737704918032787,0.5,0.571505376344086,0.14889034038061716,0.5909090909090909,0.43333333333333335,0,0.2903225806451613,0.5497787699677096,0.5545510632218011,0.5142694064448333,0.53474913065077,22,9,17,13
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.1_org_java_1.4.0_ext_2.2_j16_45_neuralnet_cross,jEdit,4.0,4.1,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,1,{'classification__lr': 0.001; 'classification__max_epochs': 30; 'classification__module__dropout': 0.1},0.6955128205128205,0.5539906103286385,0.7124735155104036,0.3733050844699187,0.44029850746268656,0.7468354430379747,0.6781115879828327,0.3218884120171674,0.7104275197012739,0.7116444113743488,0.6267329338904069,0.39293309499241863,158,75,20,59
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,4.0,4.2,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__n_neighbors': 1},0.6612903225806451,0.631578947368421,0.659375,0.3212698020578431,0.6666666666666666,0.6,0.71875,0.28125,0.6542388378519068,0.6566962768281849,0.5413065766147582,0.5935483870967742,23,9,12,18
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,4.0,4.2,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__n_neighbors': 1},0.639344262295082,0.5925925925925926,0.6352370689655172,0.27464928873158634,0.64,0.5517241379310345,0.71875,0.28125,0.6257989771435184,0.6297235299224025,0.5317214962411109,0.5662182023742227,23,9,13,16
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,4.0,4.2,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__n_neighbors': 11},0.6229508196721312,0.5660377358490566,0.6179956896551724,0.241247956787701,0.625,0.5172413793103449,0.71875,0.28125,0.6049320005681438,0.6097271860261033,0.5261541720773518,0.552784058790277,23,9,14,15
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,4.0,4.2,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__n_neighbors': 13},0.639344262295082,0.6206896551724138,0.6387096774193549,0.27831860956283605,0.6428571428571429,0.6,0.6774193548387096,0.3225806451612903,0.6366418621850651,0.637535577754862,0.5249198404062254,0.5824355971896955,21,10,12,18
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,4.0,4.2,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__n_neighbors': 15},0.6065573770491803,0.5862068965517241,0.6059139784946237,0.21251459722433605,0.6071428571428571,0.5666666666666667,0.6451612903225806,0.3548387096774194,0.6039644664532526,0.6046415449251419,0.508308453051598,0.5571623731459796,20,11,13,17
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_knn_cross,jEdit,4.0,4.2,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,1,{'classification__n_neighbors': 1},0.6103542234332425,0.3157894736842105,0.6431230407523512,0.19449523337087035,0.20496894409937888,0.6875,0.5987460815047022,0.4012539184952978,0.6403745301651793,0.641590158149642,0.6408721849045406,0.1817880836732276,191,128,15,33
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,4.0,4.2,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{},0.5967741935483871,0.358974358974359,0.5854166666666667,0.24235335822840212,0.7777777777777778,0.23333333333333334,0.9375,0.0625,0.45608639115307215,0.4677071733467427,0.618812109076448,0.5524492234169653,30,2,23,7
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,4.0,4.2,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{},0.5409836065573771,0.391304347826087,0.5301724137931034,0.06721454142257095,0.5294117647058824,0.3103448275862069,0.75,0.25,0.48128801014575606,0.4824506406770077,0.5364867130569383,0.492169055298773,24,8,20,9
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,4.0,4.2,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{},0.6721311475409836,0.5652173913043478,0.6616379310344828,0.36007790047805865,0.7647058823529411,0.4482758620689655,0.875,0.125,0.5999846725588236,0.6262917685155577,0.5891231452813925,0.6050942706081868,28,4,16,13
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,4.0,4.2,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{},0.6065573770491803,0.4,0.6010752688172043,0.27298028757126014,0.8,0.26666666666666666,0.9354838709677419,0.06451612903225806,0.4794521594113156,0.49946207622941485,0.6110348896451301,0.5739890710382514,29,2,22,8
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,4.0,4.2,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{},0.5409836065573771,0.3333333333333333,0.5360215053763441,0.09060343546322223,0.5833333333333334,0.23333333333333334,0.8387096774193549,0.16129032258064516,0.4460178947222454,0.44237871188743116,0.5760169191467532,0.5131602914389799,26,5,23,7
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_naive_bayes_cross,jEdit,4.0,4.2,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,1,{},0.8092643051771117,0.4696969696969697,0.7398445663531871,0.38498426468345204,0.36904761904761907,0.6458333333333334,0.8338557993730408,0.16614420062695925,0.7233793905185759,0.7338473072979298,0.7848072867843014,0.28466477985381256,266,53,17,31
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,4.0,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 5; 'classification__max_features': 'log2'},0.6935483870967742,0.7323943661971831,0.6989583333333333,0.42017109322314516,0.6341463414634146,0.8666666666666667,0.53125,0.46875,0.6553956324436836,0.6785400995274095,0.5841206717029243,0.6141096249672174,17,15,4,26
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,4.0,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__criterion': 'gini'; 'classification__max_depth': 6; 'classification__max_features': 'log2'},0.639344262295082,0.5217391304347826,0.6287715517241379,0.28686206071418674,0.7058823529411765,0.41379310344827586,0.84375,0.15625,0.5710171401647824,0.5908789478687515,0.569890602737842,0.5707777740830646,27,5,17,12
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,4.0,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__criterion': 'gini'; 'classification__max_depth': 8; 'classification__max_features': 'log2'},0.6557377049180327,0.6440677966101694,0.6557112068965517,0.31108737075495885,0.6333333333333333,0.6551724137931034,0.65625,0.34375,0.655710785305962,0.6557109855353379,0.5338516051666415,0.5788769549651404,21,11,10,19
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,4.0,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 10; 'classification__max_features': 'sqrt'},0.639344262295082,0.6764705882352942,0.6413978494623656,0.2917148634810174,0.6052631578947368,0.7666666666666667,0.5161290322580645,0.4838709677419355,0.6201476879970574,0.6290460434111185,0.5379604457487038,0.578789186079954,16,15,7,23
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,4.0,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.5737704918032787,0.5357142857142857,0.5725806451612904,0.14674779962986503,0.5769230769230769,0.5,0.6451612903225806,0.3548387096774194,0.5664619336865931,0.5679618342470648,0.5000301923251385,0.5343631778058007,20,11,15,15
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_decision_tree_cross,jEdit,4.0,4.2,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,1,{'classification__criterion': 'log_loss'; 'classification__max_depth': 5; 'classification__max_features': 'log2'},0.7656675749318801,0.38571428571428573,0.6793691222570533,0.2790829970700407,0.29347826086956524,0.5625,0.7962382445141066,0.20376175548589343,0.6587338992818852,0.6692413709112617,0.7463708668443035,0.22230223018599693,254,65,21,27
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__criterion': 'log_loss'; 'classification__max_features': 'log2'; 'classification__n_estimators': 50},0.6935483870967742,0.6666666666666666,0.6916666666666667,0.3863636835205434,0.7037037037037037,0.6333333333333333,0.75,0.25,0.6861971602706212,0.689202437604511,0.5647489874130353,0.6230983671843887,24,8,11,19
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__criterion': 'entropy'; 'classification__max_features': None; 'classification__n_estimators': 100},0.6065573770491803,0.5,0.5975215517241379,0.21033092950142818,0.631578947368421,0.41379310344827586,0.78125,0.21875,0.5575691646907939,0.5685735326841775,0.5420739926872011,0.5400315372943382,25,7,17,12
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__criterion': 'gini'; 'classification__max_features': None; 'classification__n_estimators': 80},0.6885245901639344,0.7164179104477612,0.6950431034482758,0.40195632425591576,0.631578947368421,0.8275862068965517,0.5625,0.4375,0.6674847627158128,0.6822882392210131,0.5707470227254271,0.6046532385231025,18,14,5,24
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 80},0.7049180327868853,0.7096774193548387,0.7053763440860216,0.4111950713785269,0.6875,0.7333333333333333,0.6774193548387096,0.3225806451612903,0.7040528900768033,0.7048221006384428,0.5704775988683031,0.6353142076502732,21,10,8,22
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__criterion': 'entropy'; 'classification__max_features': None; 'classification__n_estimators': 100},0.5081967213114754,0.5161290322580645,0.5086021505376344,0.01722283021480741,0.5,0.5333333333333333,0.4838709677419355,0.5161290322580645,0.5079802058263185,0.508000508000762,0.4839070683007396,0.4961748633879781,15,16,14,16
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_random_forest_cross,jEdit,4.0,4.2,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,1,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 80},0.6049046321525886,0.3317972350230415,0.6665360501567397,0.22530885910561813,0.21301775147928995,0.75,0.5830721003134797,0.4169278996865204,0.656249455609876,0.6612897059799961,0.6382500358946404,0.19246086129339118,186,133,12,36
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.2,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.6774193548387096,0.696969696969697,0.6802083333333333,0.36500814688640487,0.6388888888888888,0.7666666666666667,0.59375,0.40625,0.6687270710241747,0.6746912874295424,0.554657848343871,0.6027180406212664,19,13,7,23
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.2,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'auto'; 'classification__kernel': 'rbf'},0.6721311475409836,0.6153846153846154,0.6664870689655172,0.3431063651797734,0.6956521739130435,0.5517241379310345,0.78125,0.21875,0.6472941657601379,0.6565321642986128,0.5589013298009371,0.5969228500503846,25,7,13,16
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.2,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__coef0': 1; 'classification__degree': 2; 'classification__gamma': 'auto'; 'classification__kernel': 'poly'},0.6721311475409836,0.5,0.6567887931034483,0.40732180172038396,0.9090909090909091,0.3448275862068966,0.96875,0.03125,0.5361964563010102,0.5779720790297149,0.6337804788719144,0.624955033660517,31,1,19,10
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.2,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'sigmoid'},0.6065573770491803,0.6363636363636364,0.6080645161290322,0.21970165498762423,0.5833333333333334,0.7,0.5161290322580645,0.4838709677419355,0.5974263338073905,0.6010743070375285,0.5148232810904031,0.5558743169398908,16,15,9,21
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.2,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'auto'; 'classification__kernel': 'sigmoid'},0.5737704918032787,0.23529411764705882,0.5666666666666667,0.26928538742947217,1.0,0.13333333333333333,1.0,0.0,0.3871741229716589,0.36514837167011077,0.6629191382674509,0.5595628415300546,31,0,26,4
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_svm_cross,jEdit,4.0,4.2,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,1,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.4904632152588556,0.30996309963099633,0.6538009404388715,0.21240819545501344,0.18834080717488788,0.875,0.43260188087774293,0.567398119122257,0.5891681453541638,0.6152451915846437,0.6244299541963603,0.18114698011998873,138,181,6,42
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,4.0,4.2,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,0,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 5; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.6774193548387096,0.6428571428571429,0.675,0.3544587784792833,0.6923076923076923,0.6,0.75,0.25,0.6664583983968416,0.6708203932499369,0.554657848343871,0.6089330024813896,24,8,12,18
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,4.0,4.2,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,1,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.6721311475409836,0.5833333333333334,0.6632543103448276,0.3521009482813963,0.7368421052631579,0.4827586206896552,0.84375,0.15625,0.6179314806406657,0.6382222075475724,0.5773139845636156,0.601618517747166,27,5,15,14
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,4.0,4.2,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,2,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 7; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.7540983606557377,0.7761194029850746,0.7607758620689655,0.5374222677896775,0.6842105263157895,0.896551724137931,0.625,0.375,0.7249304217303968,0.7485618395204279,0.6288986061729235,0.6626104549105947,20,12,3,26
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,4.0,4.2,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,3,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 7; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.7704918032786885,0.7666666666666667,0.7704301075268817,0.5408602150537635,0.7666666666666667,0.7666666666666667,0.7741935483870968,0.22580645161290322,0.7703992617232527,0.7704209155369383,0.6344444444444444,0.7025318761384336,24,7,7,23
jEdit_4.0_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.5_java_1.4.0_ext_2.2_j16_45_jEdit_4.2_org_java_1.5_ext_2.2_j16_45_xgboost_cross,jEdit,4.0,4.2,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,None,0.5,4,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 5; 'classification__n_estimators': 200; 'classification__subsample': 0.8},0.5737704918032787,0.59375,0.5747311827956989,0.1504360720819543,0.5588235294117647,0.6333333333333333,0.5161290322580645,0.4838709677419355,0.5707124752173891,0.5717357085490704,0.4978034108636123,0.53424943747991,16,15,11,19
